iso_steff,iso_slogg_err2,iso_steff_err1,iso_steff_err2,iso_slogage,iso_smass,iso_sparallax_err1,iso_sparallax_err2,id_starname,iso_sparallax,iso_srad,iso_smet_err1,iso_smet_err2,iso_smass_err2,iso_smass_err1,iso_slogg_err1,iso_srad_err1,iso_smet,iso_srad_err2,iso_slogg,iso_slogage_err1,iso_slogage_err2,iso_sage,iso_sage_err1,iso_sage_err2
5110.0,-0.045,65.0,-64.0,9.71,0.814,0.05,-0.055,K00999,1.262,0.772,0.043,-0.042,-0.028,0.029,0.027,0.03,-0.078,-0.021,4.576,0.3,-0.52,5.12861383991,5.10431608289,-3.579797221
6282.0,-0.11,65.0,-66.0,9.476,1.329,0.21,-0.19,K01001,1.26,1.69,0.043,-0.043,-0.077,0.098,0.11,0.29,0.126,-0.24,4.11,0.043,-0.054,2.99226463661,0.31143077376,-0.349855879286
5414.0,-0.073,61.0,-63.0,10.03,0.899,0.17,-0.19,K01002,2.18,0.962,0.042,-0.042,-0.023,0.027,0.074,0.085,0.116,-0.069,4.423,0.11,-0.25,10.7151930524,3.08864959365,-4.68959719163
6108.0,-0.107,62.0,-66.0,9.657,1.122,0.17,-0.17,K01010,1.21,1.36,0.044,-0.045,-0.046,0.07,0.098,0.22,-0.052,-0.17,4.221,0.06,-0.084,4.5394161665,0.672530944549,-0.798310283781
5951.0,-0.12,66.0,-66.0,9.768,1.063,0.12,-0.13,K01015,0.81,1.35,0.046,-0.044,-0.05,0.073,0.1,0.25,-0.089,-0.17,4.2,0.061,-0.076,5.86138164514,0.883898631839,-0.940986288326
5044.0,-0.096,74.0,-62.0,9.566,1.411,0.33,-0.34,K01019,3.23,3.58,0.04,-0.044,-0.028,0.028,0.088,0.42,0.161,-0.35,3.48,0.026,-0.028,3.68128973643,0.227119221499,-0.229852343067
4972.0,-0.111,66.0,-63.0,9.825,1.162,0.095,-0.1,K01032,0.816,3.01,0.051,-0.041,-0.052,0.029,0.094,0.42,0.06,-0.32,3.543,0.077,-0.038,6.68343917569,1.29650769699,-0.559935258438
5068.0,-0.043,66.0,-66.0,9.89,0.83,0.11,-0.12,K01050,2.63,0.803,0.043,-0.042,-0.025,0.028,0.039,0.034,0.079,-0.026,4.547,0.22,-0.44,7.76247116629,5.12002435064,-4.94408823502
5869.0,-0.079,67.0,-66.0,9.76,0.987,0.062,-0.067,K01052,0.732,1.047,0.043,-0.043,-0.029,0.031,0.071,0.103,-0.105,-0.079,4.391,0.1,-0.23,5.75439937337,1.48996022738,-2.36595781198
5941.0,-0.133,71.0,-68.0,9.42,1.354,0.17,-0.23,K01054,1.52,2.95,0.044,-0.041,-0.042,0.053,0.084,0.51,-0.424,-0.3,3.633,0.043,-0.043,2.6302679919,0.273754662569,-0.247948522537
6355.0,-0.075,66.0,-67.0,9.33,1.113,0.062,-0.077,K01060,0.932,1.128,0.043,-0.044,-0.03,0.033,0.051,0.1,-0.203,-0.065,4.381,0.2,-0.39,2.1379620895,1.25047947189,-1.26699849955
5243.0,-0.065,64.0,-63.0,9.98,0.902,0.079,-0.089,K01069,1.203,0.92,0.041,-0.042,-0.027,0.03,0.062,0.069,0.282,-0.052,4.464,0.15,-0.34,9.54992586021,3.9397029657,-5.18476753781
5848.0,-0.09,64.0,-64.0,9.71,1.059,0.093,-0.106,K01089,0.983,1.125,0.043,-0.042,-0.029,0.033,0.079,0.135,0.141,-0.095,4.358,0.11,-0.24,5.12861383991,1.47832064016,-2.17740461325
6026.0,-0.1,67.0,-68.0,9.72,1.124,0.112,-0.084,K01102,0.655,1.47,0.042,-0.048,-0.05,0.055,0.12,0.21,-0.025,-0.21,4.16,0.055,-0.085,5.2480746025,0.708546832792,-0.93288383422
6106.0,-0.104,60.0,-70.0,9.598,1.137,0.15,-0.15,K01113,1.18,1.27,0.04,-0.039,-0.033,0.05,0.093,0.19,0.038,-0.14,4.285,0.09,-0.185,3.96278034255,0.912504558479,-1.3745674274
5637.0,-0.09,65.0,-65.0,9.9,1.088,0.17,-0.13,K01115,0.97,1.69,0.045,-0.043,-0.078,0.09,0.107,0.26,0.112,-0.25,4.017,0.1,-0.13,7.94328234724,2.05671765276,-2.05484579369
5735.0,-0.095,66.0,-65.0,9.904,0.991,0.19,-0.19,K01116,1.74,1.13,0.041,-0.037,-0.027,0.029,0.087,0.14,0.041,-0.11,4.329,0.084,-0.155,8.01678063388,1.71069160389,-2.40630087355
6508.0,-0.095,65.0,-62.0,9.382,1.305,0.17,-0.17,K01117,1.34,1.52,0.041,-0.044,-0.052,0.072,0.091,0.22,-0.017,-0.17,4.188,0.049,-0.111,2.40990542869,0.287834003758,-0.543525737852
6011.0,-0.112,69.0,-66.0,9.714,1.081,0.14,-0.17,K01118,1.19,1.25,0.042,-0.044,-0.038,0.046,0.086,0.2,-0.035,-0.13,4.276,0.062,-0.104,5.17606831951,0.794284546333,-1.10226554146
4966.0,-0.1,71.0,-62.0,9.693,1.288,0.2,-0.18,K01120,1.55,3.37,0.043,-0.042,-0.042,0.04,0.1,0.44,0.166,-0.39,3.49,0.043,-0.046,4.93173803955,0.513288488875,-0.495651600235
5285.0,-0.058,64.0,-63.0,9.94,0.865,0.068,-0.075,K01126,1.215,0.863,0.041,-0.041,-0.025,0.029,0.054,0.052,0.041,-0.041,4.502,0.18,-0.38,8.70963589956,4.472931486,-5.07885535186
5625.0,-0.088,59.0,-65.0,9.843,1.127,0.071,-0.06,K01127,0.489,1.56,0.041,-0.04,-0.061,0.084,0.098,0.22,0.375,-0.19,4.106,0.082,-0.111,6.96626514111,1.44768627534,-1.57115891596
5352.0,-0.064,65.0,-63.0,9.91,0.865,0.15,-0.17,K01128,2.48,0.866,0.041,-0.043,-0.028,0.029,0.055,0.059,-0.035,-0.044,4.499,0.18,-0.37,8.12830516164,4.17438254648,-4.66093665712
6005.0,-0.084,66.0,-65.0,9.47,1.104,0.09,-0.112,K01145,1.191,1.106,0.042,-0.043,-0.028,0.027,0.06,0.115,0.081,-0.072,4.393,0.2,-0.41,2.95120922667,1.72614218621,-1.80305560517
6098.0,-0.098,62.0,-65.0,9.559,1.173,0.12,-0.13,K01148,1.04,1.3,0.042,-0.041,-0.037,0.05,0.088,0.18,0.144,-0.13,4.281,0.076,-0.195,3.62242998417,0.692760784111,-1.31036519399
5755.0,-0.092,68.0,-66.0,9.874,1.012,0.19,-0.19,K01150,1.75,1.15,0.042,-0.041,-0.029,0.031,0.089,0.14,0.098,-0.11,4.32,0.085,-0.158,7.48169500511,1.61743772121,-2.28173503978
5466.0,-0.073,65.0,-63.0,9.86,0.856,0.16,-0.18,K01151,2.5,0.86,0.043,-0.043,-0.029,0.028,0.056,0.066,-0.166,-0.047,4.502,0.19,-0.35,7.24435960075,3.97582494227,-4.00842303145
5445.0,-0.076,63.0,-64.0,10.01,0.895,0.11,-0.13,K01161,1.45,0.951,0.042,-0.039,-0.023,0.027,0.072,0.086,0.041,-0.066,4.431,0.12,-0.25,10.2329299228,3.25669890311,-4.47853054944
5683.0,-0.087,64.0,-64.0,9.972,0.887,0.24,-0.26,K01162,2.54,1.007,0.044,-0.045,-0.027,0.028,0.081,0.111,-0.211,-0.085,4.378,0.074,-0.143,9.37562006926,1.74169720356,-2.63033979228
5217.0,-0.053,64.0,-65.0,9.85,0.774,0.068,-0.081,K01163,1.491,0.753,0.042,-0.044,-0.025,0.029,0.039,0.039,-0.269,-0.026,4.574,0.24,-0.47,7.07945784384,5.22322986428,-4.68062492482
5382.0,-0.064,65.0,-65.0,9.93,0.877,0.12,-0.13,K01165,1.9,0.887,0.041,-0.043,-0.025,0.028,0.058,0.061,-0.005,-0.048,4.485,0.17,-0.34,8.51138038202,4.07787373592,-4.62092893208
6145.0,-0.098,52.0,-57.0,9.589,1.225,0.13,-0.12,K01168,0.86,1.58,0.04,-0.039,-0.062,0.095,0.102,0.25,0.057,-0.2,4.13,0.082,-0.06,3.88150365991,0.806630161546,-0.500855297847
5634.0,-0.09,66.0,-64.0,9.945,0.969,0.2,-0.21,K01169,1.98,1.081,0.041,-0.042,-0.026,0.029,0.087,0.124,0.113,-0.098,4.355,0.092,-0.186,8.81048873008,2.07881220325,-3.06932410801
5626.0,-0.071,65.0,-65.0,9.751,1.197,0.123,-0.087,K01175,1.081,2.07,0.046,-0.046,-0.061,0.059,0.072,0.19,0.085,-0.21,3.889,0.081,-0.073,5.63637655826,1.15565976791,-0.872066690205
5679.0,-0.12,68.0,-73.0,9.955,0.946,0.12,-0.12,K01196,0.76,1.26,0.048,-0.045,-0.047,0.066,0.11,0.24,-0.152,-0.17,4.21,0.066,-0.089,9.01571137606,1.47971291046,-1.67057269449
6171.0,-0.093,65.0,-58.0,9.496,1.175,0.055,-0.066,K01198,0.572,1.26,0.041,-0.041,-0.033,0.04,0.079,0.16,0.073,-0.11,4.304,0.098,-0.258,3.13328572432,0.79316362968,-1.4034693651
4775.0,-0.028,65.0,-65.0,9.93,0.774,0.075,-0.074,K01199,2.001,0.748,0.041,-0.041,-0.02,0.025,0.031,0.021,0.105,-0.019,4.579,0.19,-0.45,8.51138038202,4.67118700354,-5.49142866162
5688.0,-0.07,65.0,-65.0,9.66,0.885,0.054,-0.068,K01203,0.931,0.861,0.042,-0.043,-0.029,0.028,0.047,0.065,-0.275,-0.042,4.516,0.25,-0.44,4.57088189615,3.55742326549,-2.91129498871
5830.0,-0.076,66.0,-66.0,9.661,1.261,0.1,-0.11,K01206,0.91,1.98,0.046,-0.042,-0.094,0.1,0.068,0.26,0.107,-0.2,3.945,0.117,-0.094,4.58141886715,1.41649189541,-0.891642881444
6420.0,-0.1,65.0,-66.0,9.448,1.246,0.13,-0.13,K01208,1.0,1.47,0.045,-0.044,-0.05,0.079,0.09,0.23,-0.058,-0.17,4.197,0.06,-0.081,2.80543363795,0.415635153332,-0.477342380287
5772.0,-0.091,66.0,-65.0,9.81,1.008,0.088,-0.097,K01209,0.916,1.083,0.042,-0.041,-0.027,0.028,0.082,0.127,0.057,-0.092,4.37,0.11,-0.24,6.45654229035,1.86109542068,-2.74118999937
6073.0,-0.094,65.0,-73.0,9.624,1.245,0.17,-0.14,K01215,1.05,1.74,0.04,-0.041,-0.078,0.117,0.104,0.27,0.086,-0.24,4.054,0.091,-0.084,4.20726628384,0.980734105445,-0.739897779319
5991.0,-0.1,69.0,-68.0,9.732,1.113,0.22,-0.16,K01216,1.21,1.49,0.047,-0.046,-0.054,0.057,0.12,0.22,-0.05,-0.23,4.14,0.059,-0.081,5.39510622515,0.785057776233,-0.917973183388
5584.0,-0.095,64.0,-63.0,9.998,0.924,0.2,-0.23,K01218,2.06,1.046,0.037,-0.048,-0.023,0.026,0.081,0.13,-0.005,-0.091,4.363,0.083,-0.134,9.95405417352,2.0963052302,-2.64266333868
5322.0,-0.09,65.0,-65.0,9.886,1.118,0.2,-0.16,K01220,1.41,2.11,0.041,-0.04,-0.084,0.068,0.086,0.28,0.155,-0.26,3.84,0.126,-0.094,7.69130440287,2.5888585784,-1.4968936521
5034.0,-0.094,65.0,-62.0,9.5702,1.4332,0.18,-0.2,K01221,1.97,3.3,0.036,-0.033,-0.0333,0.0064,0.078,0.38,0.31,-0.29,3.557,0.0242,-0.0068,3.71706366796,0.213003745458,-0.0577469482072
5121.0,-0.099,75.0,-66.0,9.531,1.436,0.16,-0.14,K01222,1.28,3.55,0.052,-0.039,-0.088,0.033,0.089,0.45,0.068,-0.39,3.492,0.076,-0.035,3.3962527259,0.64950619107,-0.262967001589
5149.0,-0.13,88.0,-67.0,9.3442,1.608,0.13,-0.15,K01230,1.03,4.87,0.019,-0.032,-0.0077,0.0049,0.1,0.77,-0.017,-0.55,3.27,0.0073,-0.0079,2.20902179094,0.037444985048,-0.0398197718751
5747.0,-0.081,66.0,-66.0,9.855,0.971,0.074,-0.086,K01239,0.879,1.05,0.044,-0.044,-0.028,0.03,0.072,0.112,-0.039,-0.079,4.38,0.083,-0.178,7.16143410213,1.50818465545,-2.4080818427
5542.0,-0.09,65.0,-64.0,10.017,0.941,0.12,-0.12,K01240,1.21,1.063,0.042,-0.042,-0.026,0.027,0.086,0.12,0.135,-0.095,4.356,0.085,-0.171,10.3992016583,2.24816181642,-3.38464867409
4932.0,-0.12,69.0,-62.0,9.394,1.6158,0.1,-0.13,K01241,1.03,4.49,0.042,-0.04,-0.0021,0.0021,0.084,0.67,0.378,-0.41,3.342,0.0043,-0.005,2.47742205763,0.0246510781336,-0.0283588157885
6147.0,-0.101,52.0,-64.0,9.601,1.149,0.14,-0.14,K01242,1.08,1.33,0.039,-0.041,-0.039,0.058,0.095,0.2,-0.001,-0.15,4.249,0.076,-0.11,3.99024902362,0.763103235807,-0.892829724405
5502.0,-0.092,66.0,-67.0,9.995,0.986,0.14,-0.13,K01257,1.17,1.16,0.041,-0.042,-0.032,0.034,0.091,0.14,0.297,-0.12,4.301,0.077,-0.122,9.88553094657,1.91767540995,-2.42104336247
5203.0,-0.053,66.0,-65.0,9.87,0.859,0.076,-0.085,K01270,1.556,0.836,0.041,-0.041,-0.027,0.028,0.046,0.044,0.075,-0.033,4.528,0.22,-0.46,7.41310241301,4.88958529511,-4.84270663024
6263.0,-0.097,64.0,-65.0,9.685,1.062,0.13,-0.14,K01271,1.17,1.29,0.044,-0.044,-0.035,0.04,0.086,0.17,-0.264,-0.13,4.241,0.058,-0.086,4.84172367584,0.691777416316,-0.869808181147
5228.0,-0.054,65.0,-66.0,9.91,0.788,0.16,-0.18,K01274,3.13,0.777,0.043,-0.043,-0.025,0.029,0.047,0.043,-0.215,-0.032,4.553,0.2,-0.41,8.12830516164,4.75419035529,-4.96602750147
5854.0,-0.09,64.0,-66.0,9.84,1.04,0.19,-0.16,K01275,1.48,1.24,0.039,-0.035,-0.031,0.036,0.094,0.15,0.03,-0.14,4.267,0.072,-0.097,6.91830970919,1.2475140044,-1.38480861703
5489.0,-0.085,64.0,-62.0,10.01,0.924,0.1,-0.11,K01276,1.16,1.005,0.041,-0.042,-0.025,0.028,0.083,0.105,0.131,-0.082,4.396,0.1,-0.24,10.2329299228,2.64956559412,-4.34449336925
5659.0,-0.088,64.0,-65.0,10.001,0.89,0.084,-0.09,K01278,0.831,1.055,0.044,-0.044,-0.028,0.031,0.082,0.126,-0.19,-0.095,4.337,0.06,-0.091,10.0230523808,1.48495150867,-1.89474721914
5707.0,-0.102,65.0,-65.0,9.923,0.967,0.15,-0.18,K01279,1.5,1.11,0.037,-0.048,-0.027,0.03,0.081,0.15,-0.008,-0.1,4.334,0.076,-0.106,8.37529282127,1.60170781696,-1.81384015824
6109.0,-0.11,63.0,-64.0,9.676,1.114,0.27,-0.28,K01282,1.83,1.42,0.046,-0.045,-0.055,0.079,0.1,0.25,-0.111,-0.18,4.18,0.061,-0.07,4.7424198526,0.71515875831,-0.705965922926
5737.0,-0.113,65.0,-67.0,9.981,0.921,0.49,-0.53,K01283,3.46,1.28,0.045,-0.042,-0.042,0.074,0.1,0.23,-0.248,-0.16,4.19,0.064,-0.099,9.57194071295,1.51980743968,-1.95115061269
6025.0,-0.1,69.0,-66.0,9.672,1.117,0.082,-0.08,K01288,0.648,1.28,0.041,-0.043,-0.034,0.045,0.093,0.18,0.062,-0.14,4.271,0.079,-0.136,4.69894108605,0.937435472207,-1.26336160705
5042.0,-0.11,87.0,-71.0,9.524,1.438,0.18,-0.15,K01299,1.19,4.02,0.05,-0.037,-0.082,0.013,0.11,0.56,0.05,-0.52,3.38,0.07,-0.029,3.34195040026,0.584498953735,-0.215871033137
4764.0,-0.026,63.0,-65.0,9.95,0.76,0.11,-0.11,K01300,2.97,0.738,0.042,-0.042,-0.019,0.024,0.03,0.02,0.033,-0.018,4.582,0.17,-0.43,8.91250938134,4.27005800423,-5.60119816651
5220.0,-0.055,64.0,-65.0,9.84,0.782,0.045,-0.054,K01301,0.993,0.76,0.043,-0.044,-0.026,0.029,0.039,0.041,-0.245,-0.027,4.57,0.25,-0.46,6.91830970919,5.38437799893,-4.51947679017
5292.0,-0.062,63.0,-62.0,9.73,0.901,0.058,-0.073,K01305,1.23,0.861,0.042,-0.042,-0.029,0.027,0.04,0.051,0.16,-0.033,4.525,0.29,-0.49,5.3703179637,5.10096751681,-3.63251713495
5559.0,-0.081,64.0,-64.0,9.95,0.847,0.062,-0.069,K01306,0.8,0.892,0.043,-0.043,-0.028,0.029,0.07,0.082,-0.241,-0.059,4.464,0.13,-0.28,8.91250938134,3.11013496484,-4.23515796847
5544.0,-0.079,66.0,-64.0,9.81,0.949,0.08,-0.097,K01307,1.18,0.951,0.042,-0.042,-0.027,0.028,0.061,0.083,0.107,-0.057,4.458,0.2,-0.37,6.45654229035,3.77638763246,-3.70231358701
5637.0,-0.11,65.0,-65.0,10.011,0.982,0.16,-0.15,K01308,1.08,1.41,0.045,-0.029,-0.036,0.051,0.11,0.23,0.007,-0.18,4.13,0.063,-0.077,10.2565192625,1.60116821916,-1.66638404746
5861.0,-0.085,65.0,-65.0,9.859,0.933,0.16,-0.16,K01311,1.68,1.035,0.044,-0.044,-0.026,0.028,0.079,0.109,-0.231,-0.085,4.376,0.086,-0.18,7.22769803602,1.58279069406,-2.45240529944
5100.0,-0.099,80.0,-66.0,9.559,1.409,0.081,-0.091,K01314,0.833,3.49,0.047,-0.05,-0.035,0.03,0.08,0.43,0.112,-0.32,3.501,0.032,-0.029,3.62242998417,0.276989882598,-0.233988422775
6081.0,-0.098,67.0,-69.0,9.596,1.129,0.17,-0.19,K01315,1.56,1.24,0.041,-0.041,-0.031,0.04,0.083,0.17,0.05,-0.12,4.305,0.1,-0.197,3.94457302075,1.02135019375,-1.43846376772
5847.0,-0.074,62.0,-60.0,9.596,1.346,0.29,-0.21,K01316,1.87,1.9,0.043,-0.043,-0.096,0.08,0.093,0.23,0.301,-0.26,4.008,0.075,-0.064,3.94457302075,0.7435608007,-0.540491123743
5697.0,-0.09,64.0,-64.0,9.975,0.883,0.085,-0.092,K01332,0.895,1.005,0.044,-0.042,-0.027,0.027,0.082,0.112,-0.234,-0.086,4.377,0.077,-0.153,9.44060876286,1.8313657989,-2.80317805884
6441.0,-0.104,64.0,-65.0,9.356,1.323,0.11,-0.12,K01335,0.91,1.5,0.042,-0.042,-0.045,0.071,0.093,0.24,0.144,-0.17,4.209,0.064,-0.186,2.26986485188,0.360403140012,-0.790756463716
5772.0,-0.08,65.0,-64.0,9.63,1.022,0.071,-0.086,K01336,1.006,1.017,0.043,-0.042,-0.028,0.027,0.06,0.094,0.095,-0.063,4.433,0.2,-0.4,4.26579518802,2.4950345659,-2.56755153555
5679.0,-0.089,65.0,-66.0,9.953,0.907,0.1,-0.12,K01338,1.12,1.026,0.043,-0.043,-0.027,0.03,0.076,0.118,-0.157,-0.084,4.371,0.068,-0.128,8.97428794501,1.52113634152,-2.29084876932
6010.0,-0.093,66.0,-66.0,9.872,0.949,0.17,-0.17,K01344,1.56,1.16,0.043,-0.044,-0.028,0.034,0.086,0.14,-0.309,-0.11,4.283,0.059,-0.084,7.44731973906,1.08368140112,-1.30969968741
5976.0,-0.056,65.0,-64.0,9.22,1.081,0.071,-0.085,K01353,1.396,1.027,0.042,-0.042,-0.027,0.026,0.032,0.064,0.022,-0.042,4.452,0.32,-0.45,1.65958690744,1.80778159709,-1.07074325208
5715.0,-0.072,65.0,-65.0,9.82,1.148,0.071,-0.052,K01356,0.51,1.74,0.042,-0.04,-0.069,0.075,0.086,0.2,0.204,-0.21,4.018,0.092,-0.089,6.60693448008,1.55888923351,-1.22423665491
5751.0,-0.076,67.0,-65.0,9.72,0.932,0.065,-0.077,K01359,0.976,0.938,0.043,-0.043,-0.028,0.029,0.057,0.081,-0.169,-0.054,4.463,0.18,-0.34,5.2480746025,2.69520774475,-2.84924168348
4960.0,-0.04,64.0,-64.0,9.77,0.777,0.056,-0.058,K01360,1.401,0.741,0.042,-0.042,-0.024,0.027,0.025,0.026,-0.097,-0.02,4.592,0.29,-0.51,5.88843655356,5.59309966141,-4.06873569495
5639.0,-0.097,65.0,-65.0,9.963,1.013,0.068,-0.066,K01363,0.552,1.26,0.043,-0.042,-0.036,0.045,0.093,0.17,0.221,-0.14,4.241,0.067,-0.092,9.18332596484,1.53186708754,-1.75313458587
5257.0,-0.048,62.0,-65.0,10.02,0.85,0.051,-0.053,K01364,0.91,0.867,0.042,-0.043,-0.021,0.027,0.054,0.047,0.035,-0.042,4.49,0.12,-0.28,10.4712854805,3.33255716552,-4.97587674193
5480.0,-0.072,65.0,-64.0,9.76,0.932,0.054,-0.071,K01366,0.973,0.911,0.042,-0.042,-0.028,0.028,0.05,0.069,0.091,-0.044,4.489,0.24,-0.42,5.75439937337,4.24560062663,-3.56663774942
4962.0,-0.041,64.0,-64.0,9.76,0.783,0.067,-0.07,K01367,1.719,0.746,0.042,-0.043,-0.026,0.027,0.025,0.026,-0.078,-0.02,4.59,0.3,-0.54,5.75439937337,5.7271368416,-4.09481246593
6199.0,-0.088,66.0,-63.0,9.644,1.074,0.14,-0.14,K01375,1.31,1.22,0.042,-0.043,-0.032,0.034,0.083,0.14,-0.179,-0.11,4.295,0.072,-0.151,4.40554863507,0.79441133027,-1.29383229796
5566.0,-0.16,70.0,-88.0,10.013,0.927,0.28,-0.3,K01378,1.49,1.46,0.071,-0.049,-0.062,0.079,0.12,0.37,-0.244,-0.23,4.08,0.085,-0.117,10.3038612044,2.227550545,-2.43340330747
5689.0,-0.084,65.0,-64.0,9.897,0.942,0.15,-0.17,K01379,1.7,1.02,0.047,-0.044,-0.027,0.03,0.071,0.111,-0.07,-0.077,4.392,0.076,-0.18,7.88860117619,1.50863192946,-2.67665406513
5511.0,-0.069,63.0,-64.0,9.73,0.943,0.043,-0.052,K01396,0.759,0.92,0.042,-0.042,-0.028,0.027,0.05,0.066,0.103,-0.045,4.486,0.24,-0.43,5.3703179637,3.96222504427,-3.37505564873
5675.0,-0.103,59.0,-59.0,9.816,1.091,0.22,-0.22,K01411,1.62,1.33,0.041,-0.04,-0.047,0.082,0.094,0.21,0.323,-0.15,4.229,0.097,-0.103,6.54636174067,1.63828614068,-1.38219804795
5934.0,-0.091,60.0,-59.0,9.738,1.149,0.15,-0.13,K01412,1.07,1.52,0.042,-0.041,-0.053,0.079,0.098,0.21,0.132,-0.19,4.138,0.077,-0.083,5.47015962894,1.06114589754,-0.95160018519
5265.0,-0.092,62.0,-61.0,10.071,0.946,0.089,-0.085,K01413,0.633,2.23,0.034,-0.018,-0.041,0.183,0.093,0.35,-0.05,-0.27,3.731,0.074,-0.228,11.7760597352,2.18762387535,-4.8097945941
5623.0,-0.091,65.0,-65.0,9.983,0.947,0.081,-0.084,K01421,0.799,1.077,0.041,-0.037,-0.025,0.027,0.084,0.125,0.036,-0.097,4.348,0.084,-0.149,9.61612278384,2.05197338677,-2.79273584242
5689.0,-0.072,66.0,-65.0,9.69,0.94,0.088,-0.108,K01426,1.402,0.929,0.042,-0.042,-0.027,0.029,0.053,0.074,-0.1,-0.05,4.476,0.21,-0.39,4.89778819368,3.04549415356,-2.90252587872
4776.0,-0.031,64.0,-65.0,9.9,0.735,0.091,-0.091,K01428,2.299,0.712,0.043,-0.043,-0.021,0.024,0.029,0.022,-0.107,-0.019,4.6,0.22,-0.51,7.94328234724,5.23928503832,-5.48857343156
5530.0,-0.092,66.0,-64.0,9.94,0.977,0.19,-0.2,K01431,1.94,1.066,0.042,-0.042,-0.031,0.033,0.084,0.124,0.251,-0.093,4.37,0.11,-0.22,8.70963589956,2.51054864346,-3.46156129706
5677.0,-0.093,65.0,-65.0,9.911,0.985,0.088,-0.095,K01432,0.882,1.093,0.042,-0.043,-0.027,0.028,0.084,0.13,0.113,-0.097,4.352,0.092,-0.189,8.14704284021,1.92227384831,-2.87474422598
5653.0,-0.082,65.0,-66.0,9.75,0.997,0.1,-0.12,K01436,1.34,1.009,0.041,-0.043,-0.028,0.028,0.066,0.097,0.174,-0.067,4.428,0.18,-0.36,5.6234132519,2.88796713012,-3.16870433622
5718.0,-0.074,66.0,-66.0,9.822,1.145,0.128,-0.091,K01438,0.871,1.75,0.04,-0.041,-0.072,0.075,0.091,0.21,0.178,-0.22,4.011,0.097,-0.089,6.63743070402,1.66107697113,-1.22988747456
5971.0,-0.092,66.0,-61.0,9.682,1.209,0.18,-0.19,K01439,1.34,1.68,0.043,-0.042,-0.071,0.12,0.09,0.27,0.128,-0.2,4.069,0.092,-0.099,4.8083934845,1.13452810166,-0.980146051329
5568.0,-0.095,58.0,-70.0,9.89,1.046,0.31,-0.28,K01442,2.47,1.26,0.042,-0.042,-0.037,0.055,0.092,0.16,0.389,-0.14,4.256,0.09,-0.118,7.76247116629,1.78745469393,-1.84685482453
6230.0,-0.1,67.0,-68.0,9.51,1.294,0.14,-0.12,K01444,0.83,1.63,0.042,-0.042,-0.075,0.09,0.11,0.27,0.103,-0.23,4.12,0.05,-0.051,3.2359365693,0.394843978405,-0.358538154561
6316.0,-0.099,65.0,-65.0,9.422,1.252,0.22,-0.24,K01445,1.87,1.38,0.042,-0.043,-0.036,0.055,0.091,0.2,0.113,-0.15,4.253,0.072,-0.241,2.64240875732,0.476480826772,-1.12535838986
6528.0,-0.091,65.0,-64.0,9.372,1.293,0.22,-0.23,K01463,1.87,1.48,0.043,-0.044,-0.048,0.066,0.087,0.2,-0.035,-0.16,4.206,0.057,-0.137,2.3550492839,0.330295161762,-0.637140896738
4826.0,-0.026,64.0,-64.0,10.02,0.803,0.044,-0.042,K01466,1.064,0.79,0.042,-0.042,-0.02,0.024,0.035,0.025,0.248,-0.025,4.546,0.12,-0.31,10.4712854805,3.33255716552,-5.3426716406
6382.0,-0.105,64.0,-65.0,9.399,1.313,0.16,-0.17,K01474,1.23,1.52,0.041,-0.041,-0.049,0.077,0.095,0.25,0.158,-0.18,4.194,0.054,-0.135,2.50610925303,0.331809775409,-0.669570909684
5254.0,-0.05,65.0,-66.0,9.66,0.865,0.039,-0.046,K01477,0.957,0.814,0.041,-0.043,-0.029,0.026,0.029,0.037,-0.015,-0.024,4.556,0.31,-0.5,4.57088189615,4.76166111182,-3.1254421254
5515.0,-0.082,65.0,-61.0,10.01,0.909,0.28,-0.3,K01478,3.24,0.991,0.04,-0.039,-0.023,0.025,0.076,0.1,0.019,-0.076,4.402,0.1,-0.2,10.2329299228,2.64956559412,-3.77638763246
4921.0,-0.038,65.0,-66.0,9.8,0.748,0.048,-0.048,K01480,1.206,0.717,0.043,-0.042,-0.024,0.025,0.025,0.024,-0.178,-0.019,4.603,0.28,-0.52,6.3095734448,5.71307090137,-4.40411272684
5801.0,-0.078,60.0,-60.0,9.678,1.257,0.108,-0.09,K01483,0.731,1.75,0.04,-0.04,-0.111,0.095,0.09,0.23,0.273,-0.22,4.051,0.125,-0.081,4.76430986805,1.58899945046,-0.810643667373
5703.0,-0.098,65.0,-65.0,9.925,1.007,0.078,-0.076,K01486,0.653,1.19,0.043,-0.041,-0.029,0.034,0.094,0.15,0.148,-0.13,4.289,0.072,-0.117,8.41395141645,1.51720906776,-1.98707424328
5327.0,-0.06,64.0,-64.0,9.99,0.876,0.12,-0.13,K01528,1.92,0.895,0.041,-0.043,-0.024,0.028,0.06,0.059,0.078,-0.049,4.476,0.14,-0.32,9.77237220956,3.71725661636,-5.09502079669
5888.0,-0.11,66.0,-67.0,9.875,0.973,0.12,-0.14,K01529,0.97,1.24,0.044,-0.043,-0.037,0.063,0.09,0.21,-0.197,-0.13,4.239,0.057,-0.08,7.49894209332,1.05172503552,-1.2615937385
5950.0,-0.093,65.0,-64.0,9.95,0.883,0.21,-0.21,K01530,1.94,1.054,0.045,-0.043,-0.029,0.028,0.088,0.123,-0.421,-0.099,4.336,0.079,-0.126,8.91250938134,1.77803941089,-2.2444416892
