angDist,id_kic,m17_ra,m17_dec,ra_ep2000,dec_ep2000,errHalfMaj,errHalfMin,errPosAng,ra,dec,source_id,ref_epoch,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b
0.197290,10416390,296.2486,47.526539,296.2486435886,47.5264927718,0.003,0.002,0,296.2486435886,47.5264927718,2080589394926541440,2015.0,2.224,2.693,,,,,,,0.277,0,124,8.27069e+03,1.05675e+02,15.731,NOT_AVAILABLE,80.8610798762,11.3713641092
3.571695,10416390,296.2486,47.526539,296.2499025706,47.5260799728,0.001,0.000,0,296.2499025706,47.5260799728,2080589394930958080,2015.0,0.491,0.637,,,,,,,0.265,0,133,7.09999e+03,2.32848e+01,15.897,NOT_AVAILABLE,80.8611148267,11.3704196782
5.257307,10416390,296.2486,47.526539,296.2475461009,47.5278142395,0.016,0.010,0,296.2475461009,47.5278142395,2080589399226508032,2015.0,10.421,15.863,,,,,,,0.007,0,33,7.60200e+01,2.50122e+00,20.822,NOT_AVAILABLE,80.8619156783,11.3726384929
7.641921,10416390,296.2486,47.526539,296.2471398277,47.5246591323,0.000,0.000,0,296.2471398277,47.5246591323,2080589394926541568,2015.0,0.094,0.127,,,,,,,0.313,0,132,1.87538e+04,5.62517e+01,14.842,NOT_AVAILABLE,80.8589422042,11.3714006851
0.012443,10426656,299.12753,47.59383,299.1275260381,47.5938321926,0.000,0.000,0,299.1275260381,47.5938321926,2085701093205911552,2015.0,0.097,0.156,,,,,,,0.562,0,140,2.45873e+04,1.13664e+01,14.548,NOT_AVAILABLE,81.8773067176,9.7039879133
0.368015,10453588,283.8851,47.637218,283.8852175441,47.6371533705,0.000,0.000,0,283.8852175441,47.6371533705,2131628278011937280,2015.0,0.096,0.146,,,,,,,0.055,0,125,1.81676e+05,5.07374e+01,12.377,NOT_AVAILABLE,77.4772025629,19.0375349655
0.492465,10454632,284.4303,47.641781,284.4304049896,47.6416639137,0.000,0.000,0,284.4304049896,47.6416639137,2131432702380207232,2015.0,0.302,0.333,,,,,,,-0.561,0,77,7.95998e+04,4.61991e+01,13.272,NOT_AVAILABLE,77.6138375335,18.6936680603
6.043735,10454632,284.4303,47.641781,284.4303066703,47.6434598094,0.008,0.005,0,284.4303066703,47.6434598094,2131432706677595776,2015.0,5.468,8.382,,,,,,,-0.894,0,68,1.65735e+02,1.83622e+00,19.976,NOT_AVAILABLE,77.6155941710,18.6943469220
0.038259,10460629,287.58679,47.600021,287.5868040656,47.6000162051,0.000,0.000,0,287.5868040656,47.6000162051,2130869271390065536,2015.0,0.087,0.166,,,,,,,0.373,0,113,4.62743e+04,1.46405e+01,13.861,NOT_AVAILABLE,78.3780788276,16.6943162923
7.728090,10460629,287.58679,47.600021,287.5859549321,47.5979494776,0.002,0.001,0,287.5859549321,47.5979494776,2130869275687370624,2015.0,0.993,2.196,,,,,,,0.562,0,82,1.65699e+02,2.33368e+00,19.976,NOT_AVAILABLE,78.3758551565,16.6940662106
0.244425,10460984,287.78085,47.62991,287.7808118090,47.6298471715,0.000,0.000,0,287.7808118090,47.6298471715,2130889200039447808,2015.0,0.120,0.280,,,,,,,-0.020,0,94,3.53745e+04,2.02899e+01,14.153,NOT_AVAILABLE,78.4585641047,16.5845564326
0.137227,10467714,290.77655,47.64843,290.7765931089,47.6484546904,0.000,0.000,0,290.7765931089,47.6484546904,2129180971294440960,2015.0,0.082,0.123,,,,,,,0.413,0,131,4.02026e+04,3.56417e+01,14.014,NOT_AVAILABLE,79.3052582787,14.7379900052
4.864350,10467714,290.77655,47.64843,290.7780459008,47.6493301168,0.000,0.000,0,290.7780459008,47.6493301168,2129180971289378944,2015.0,0.090,0.137,,,,,,,0.407,0,130,1.48669e+04,1.73704e+01,15.094,NOT_AVAILABLE,79.3064996226,14.7374580043
0.405186,10468940,291.30222,47.697762,291.3021473301,47.6976606310,0.000,0.000,0,291.3021473301,47.6976606310,2129193065916324352,2015.0,0.084,0.115,,,,,,,0.446,0,126,1.82846e+04,8.40063e+00,14.870,NOT_AVAILABLE,79.5029317740,14.4362273172
0.162375,10471515,292.33755,47.6642,292.3374954273,47.6641738546,0.000,0.000,0,292.3374954273,47.6641738546,2128478039762147072,2015.0,0.119,0.173,,,,,,,0.250,0,120,1.67750e+05,3.93747e+01,12.463,NOT_AVAILABLE,79.7751111231,13.7902189241
5.190658,10471515,292.33755,47.6642,292.3394252991,47.6648956060,0.001,0.001,0,292.3394252991,47.6648956060,2128478044056948992,2015.0,0.505,0.936,,,,,,,0.444,0,70,4.88680e+02,2.20367e+00,18.802,NOT_AVAILABLE,79.7763553417,13.7893528702
7.059711,10471515,292.33755,47.6642,292.3350092276,47.6632421014,0.002,0.001,0,292.3350092276,47.6632421014,2128478044056947712,2015.0,1.479,2.302,,,,,,,0.258,0,68,1.24102e+02,1.80289e+00,20.290,NOT_AVAILABLE,79.7735064319,13.7913338657
0.107332,10480915,295.79218,47.600101,295.7921798345,47.6000711859,0.000,0.000,0,295.7921798345,47.6000711859,2080645607462328576,2015.0,0.162,0.312,,,,,,,0.911,0,79,3.79820e+04,1.93410e+01,14.076,NOT_AVAILABLE,80.7808052771,11.6781167423
0.241884,10487228,297.69525,47.605862,297.6952133225,47.6057995262,0.000,0.000,0,297.6952133225,47.6057995262,2086407220189325056,2015.0,0.137,0.194,,,,,,,0.795,0,103,9.37185e+03,1.17537e+01,15.595,NOT_AVAILABLE,81.4058499196,10.5510541647
0.813164,10514430,281.2738,47.774399,281.2741343180,47.7744222528,0.016,0.011,90,281.2741624063,47.7744107740,2119635148773154560,2015.0,0.157,0.240,3.76,0.29,4.531,1.079,-2.755,0.737,0.185,0,103,8.45741e+05,3.87228e+02,10.707,NOT_AVAILABLE,77.0120528142,20.7447446198
2.405974,10514430,281.2738,47.774399,281.2728055472,47.7743971555,0.000,0.000,0,281.2728055472,47.7743971555,2119635148774563328,2015.0,0.118,0.231,,,,,,,0.391,0,90,4.97884e+05,6.88206e+02,11.282,NOT_AVAILABLE,77.0117384490,20.7456079175
0.067741,10518424,283.75385,47.796951,283.7538222937,47.7969482303,0.000,0.000,0,283.7538222937,47.7969482303,2131631404746878592,2015.0,0.157,0.171,,,,,,,-0.371,0,103,1.34203e+04,1.67615e+01,15.205,NOT_AVAILABLE,77.6049940562,19.1745320244
0.142771,10528068,288.86823,47.75943,288.8682453131,47.7594682994,0.000,0.000,0,288.8682453131,47.7594682994,2130920467403535488,2015.0,0.064,0.102,,,,,,,0.329,0,80,1.41084e+05,7.46650e+01,12.651,NOT_AVAILABLE,78.8767504394,15.9589630511
0.123023,10531955,290.54364,47.725887,290.5436817072,47.7259065111,0.000,0.000,0,290.5436817072,47.7259065111,2129369090854609664,2015.0,0.138,0.210,,,,,,,0.441,0,122,2.03044e+05,5.59282e+01,12.256,NOT_AVAILABLE,79.3118494821,14.9127513074
0.288454,10538176,293.14648,47.729649,293.1465671316,47.7297036386,0.000,0.000,0,293.1465671316,47.7297036386,2128818407327682944,2015.0,0.087,0.114,,,,,,,0.267,0,141,8.43408e+03,6.33318e+00,15.710,NOT_AVAILABLE,80.0778448303,13.3273871158
0.118894,10545066,295.68481,47.748081,295.6848568702,47.7480908749,0.000,0.000,0,295.6848568702,47.7480908749,2080650555264260224,2015.0,0.065,0.118,,,,,,,0.232,0,105,4.79898e+04,2.99357e+01,13.822,NOT_AVAILABLE,80.8805738309,11.8107469356
7.528878,10545066,295.68481,47.748081,295.6850532082,47.7501659518,0.002,0.001,0,295.6850532082,47.7501659518,2080650555265261568,2015.0,1.167,1.874,,,,,,,0.588,0,76,2.13447e+02,2.02140e+00,19.702,NOT_AVAILABLE,80.8825156854,11.8115898808
0.471235,10552611,297.97089,47.731682,297.9707311788,47.7316063485,0.000,0.000,0,297.9707311788,47.7316063485,2086455736136637184,2015.0,0.077,0.114,,,,,,,0.548,0,139,7.70362e+04,3.45230e+01,13.308,NOT_AVAILABLE,81.6092837927,10.4498568961
5.665209,10552611,297.97089,47.731682,297.9694598287,47.7304365733,0.004,0.002,0,297.9694598287,47.7304365733,2086455740431655424,2015.0,1.868,3.563,,,,,,,0.926,0,83,1.67109e+02,2.17078e+00,19.967,NOT_AVAILABLE,81.6078215206,10.4500349870
6.203359,10552611,297.97089,47.731682,297.9698866298,47.7300965030,0.002,0.001,0,297.9698866298,47.7300965030,2086455740431655296,2015.0,0.912,1.625,,,,,,,0.797,0,115,2.06946e+02,2.15038e+00,19.735,NOT_AVAILABLE,81.6076613898,10.4496187396
0.457753,10554999,298.66373,47.762039,298.6636200845,47.7619355166,0.000,0.000,0,298.6636200845,47.7619355166,2086468449244320128,2015.0,0.076,0.104,,,,,,,0.451,0,123,2.57249e+04,1.31829e+01,14.499,NOT_AVAILABLE,81.8681537805,10.0585826262
0.315796,10577994,280.69101,47.809738,280.6909232261,47.8096724347,0.000,0.000,0,280.6909232261,47.8096724347,2119814815845015552,2015.0,0.079,0.172,,,,,,,0.455,0,131,2.16288e+04,1.21020e+01,14.687,NOT_AVAILABLE,76.9201037878,21.1286734216
0.712386,10583761,284.09763,47.810638,284.0974360276,47.8104890421,0.000,0.000,0,284.0974360276,47.8104890421,2131625804110788864,2015.0,0.082,0.145,,,,,,,0.265,0,104,4.21072e+04,2.25105e+01,13.964,NOT_AVAILABLE,77.7007842722,18.9618031544
0.155550,10584140,284.31693,47.887112,284.3168857473,47.8870805942,0.000,0.000,0,284.3168857473,47.8870805942,2131647656904389504,2015.0,0.085,0.156,,,,,,,0.208,0,92,6.46219e+04,1.93329e+01,13.499,NOT_AVAILABLE,77.8298293520,18.8493290904
6.682444,10584140,284.31693,47.887112,284.3176694269,47.8889007825,0.013,0.003,0,284.3176694269,47.8889007825,2131647656905113728,2015.0,3.289,12.501,,,,,,,0.970,0,52,5.01594e+03,5.75039e+00,16.274,NOT_AVAILABLE,77.8318267874,18.8494554506
0.392222,10585738,285.15692,47.873329,285.1568030292,47.8732534083,0.000,0.000,0,285.1568030292,47.8732534083,2131541863269395328,2015.0,0.113,0.215,,,,,,,0.332,0,96,9.23725e+03,3.33254e+01,15.611,NOT_AVAILABLE,78.0214444189,18.3159169720
0.269251,10585852,285.2211,47.881378,285.2211232465,47.8813048511,0.000,0.000,0,285.2211232465,47.8813048511,2131495374542743296,2015.0,0.083,0.130,,,,,,,0.489,0,105,9.15724e+04,3.21501e+01,13.120,NOT_AVAILABLE,78.0453078243,18.2783320233
0.096639,10586004,285.31125,47.848564,285.3112779300,47.8485832170,0.022,0.008,90,285.3111871689,47.8484808973,2131494309390857472,2015.0,0.114,0.216,2.66,0.28,-14.618,1.464,-24.557,0.548,0.339,0,104,3.83921e+05,2.25515e+02,11.564,NOT_AVAILABLE,78.0352979180,18.2102300847
0.357460,10586208,285.42429,47.83461,285.4241620463,47.8345601805,0.000,0.000,0,285.4241620463,47.8345601805,2131496852011498240,2015.0,0.068,0.130,,,,,,,0.305,0,112,4.58469e+04,1.57953e+01,13.871,NOT_AVAILABLE,78.0497191987,18.1343633809
0.084066,10586744,285.70697,47.869968,285.7069687727,47.8699446628,0.000,0.000,0,285.7069687727,47.8699446628,2131485650736786432,2015.0,0.055,0.095,,,,,,,0.259,0,139,3.87760e+04,2.97181e+01,14.053,NOT_AVAILABLE,78.1552944457,17.9694661043
0.103214,10587105,285.88837,47.880379,285.8884055326,47.8803630599,0.001,0.000,0,285.8884055326,47.8803630599,2131505510665561984,2015.0,0.365,0.708,,,,,,,0.091,0,128,5.56035e+04,6.32110e+01,13.662,NOT_AVAILABLE,78.2111815329,17.8595061487
7.102292,10587105,285.88837,47.880379,285.8892233009,47.8784909742,0.000,0.000,0,285.8892233009,47.8784909742,2131505514961713664,2015.0,0.170,0.353,,,,,,,0.409,0,104,1.15338e+03,3.49109e+00,17.870,NOT_AVAILABLE,78.2095512733,17.8583238890
0.185843,10593535,289.18265,47.873379,289.1826803083,47.8733315486,0.000,0.000,0,289.1826803083,47.8733315486,2127941409367897088,2015.0,0.063,0.094,,,,,,,0.463,0,112,4.62128e+04,1.84383e+01,13.863,NOT_AVAILABLE,79.0717136860,15.8093505096
1.307404,10593626,289.2175,47.88446,289.2172132409,47.8841519285,0.000,0.000,0,289.2172132409,47.8841519285,2127941752966692736,2015.0,0.271,0.391,,,,,,,0.966,1,52,3.85429e+05,8.17554e+02,11.560,NOT_AVAILABLE,79.0915256408,15.7923177303
6.363832,10593626,289.2175,47.88446,289.2173572641,47.8826948625,0.000,0.000,0,289.2173572641,47.8826948625,2127941752965482880,2015.0,0.225,0.265,,,,,,,0.630,0,77,2.61572e+03,7.02969e+00,16.981,NOT_AVAILABLE,79.0901732827,15.7916551969
0.421101,10600261,291.97144,47.86417,291.9714304836,47.8640532020,0.000,0.000,0,291.9714304836,47.8640532020,2129234331961665536,2015.0,0.089,0.149,,,,,,,-0.225,0,117,1.90746e+04,8.84974e+00,14.824,NOT_AVAILABLE,79.8536168572,14.0979415090
4.922989,10600261,291.97144,47.86417,291.9715405225,47.8628041672,0.007,0.004,0,291.9715405225,47.8628041672,2129234336255078912,2015.0,3.704,7.426,,,,,,,-0.930,0,80,2.79559e+02,1.80943e+00,19.409,NOT_AVAILABLE,79.8524822443,14.0973460526
0.131572,10601284,292.37613,47.880989,292.3760954312,47.8809607471,0.000,0.000,0,292.3760954312,47.8809607471,2128504393679796992,2015.0,0.107,0.160,,,,,,,0.387,0,115,1.22744e+04,9.73497e+00,15.302,NOT_AVAILABLE,79.9883512289,13.8594619100
4.224759,10601284,292.37613,47.880989,292.3745341460,47.8805076874,0.001,0.001,0,292.3745341460,47.8805076874,2128504363616621568,2015.0,1.056,1.499,,,,,,,0.594,0,82,1.64784e+02,2.04888e+00,19.982,NOT_AVAILABLE,79.9874683953,13.8602149339
0.143662,10615440,297.32889,47.815472,297.3288337177,47.8154591917,0.000,0.000,0,297.3288337177,47.8154591917,2086419898929523072,2015.0,0.073,0.105,,,,,,,0.514,0,127,7.96466e+04,4.61811e+01,13.272,NOT_AVAILABLE,81.4719629774,10.8680915647
4.797888,10615440,297.32889,47.815472,297.3272611284,47.8147105854,0.003,0.002,0,297.3272611284,47.8147105854,2086419903230732160,2015.0,1.688,3.250,,,,,,,-0.876,0,84,4.71104e+02,2.36417e+00,18.842,NOT_AVAILABLE,81.4707783801,10.8686592247
0.370116,10616571,297.66467,47.801392,297.6645334026,47.8013456180,0.000,0.000,0,297.6645334026,47.8013456180,2086413679816879104,2015.0,0.067,0.107,,,,,,,0.159,0,92,1.08348e+05,1.57649e+02,12.938,NOT_AVAILABLE,81.5698384588,10.6636754503
4.980797,10616571,297.66467,47.801392,297.6663972875,47.8021457405,0.001,0.001,90,297.6663972875,47.8021457405,2086413684118724352,2015.0,1.232,1.212,,,,,,,-0.715,0,71,6.21919e+02,3.25588e+00,18.540,NOT_AVAILABLE,81.5711667941,10.6629658319
0.159329,10617017,297.78659,47.88612,297.7865464553,47.8861532575,0.000,0.000,0,297.7865464553,47.8861532575,2086505626476743424,2015.0,0.073,0.105,,,,,,,0.377,0,138,2.70751e+05,8.00776e+01,11.943,NOT_AVAILABLE,81.6856672207,10.6330156278
0.370636,10647452,282.91397,47.970299,282.9140155664,47.9702006693,0.000,0.000,0,282.9140155664,47.9702006693,2107681258356285696,2015.0,0.155,0.219,,,,,,,-0.231,0,95,1.06132e+04,1.15883e+02,15.460,NOT_AVAILABLE,77.5812362952,19.7633554283
2.150954,10647452,282.91397,47.970299,282.9131718515,47.9705662789,0.021,0.012,0,282.9131718515,47.9705662789,2107681258361616128,2015.0,11.687,21.373,,,,,,,-0.996,0,63,4.93005e+02,7.47003e+00,18.793,NOT_AVAILABLE,77.5814085784,19.7640084761
6.758403,10647452,282.91397,47.970299,282.9119251843,47.9715835892,0.000,0.000,0,282.9119251843,47.9715835892,2107681258355033600,2015.0,0.200,0.276,,,,,,,-0.296,0,93,1.59355e+04,1.26102e+02,15.019,NOT_AVAILABLE,77.5821425896,19.7651284753
0.060113,10656508,287.97031,47.972099,287.9702868935,47.9720927139,0.000,0.000,0,287.9702868935,47.9720927139,2130994340839541632,2015.0,0.091,0.139,,,,,,,0.416,0,146,1.87272e+04,1.32296e+01,14.844,NOT_AVAILABLE,78.8393557690,16.5967844244
0.215006,10656823,288.12097,47.966671,288.1209334442,47.9666165221,0.000,0.000,0,288.1209334442,47.9666165221,2130982108772552704,2015.0,0.114,0.195,,,,,,,0.068,1,86,2.14689e+04,1.18483e+01,14.695,NOT_AVAILABLE,78.8741440315,16.5014371107
2.909969,10656823,288.12097,47.966671,288.1208444639,47.9674749425,0.000,0.000,0,288.1208444639,47.9674749425,2130982113066462720,2015.0,0.254,0.391,,,,,,,0.702,0,100,1.52139e+03,2.80331e+00,17.569,NOT_AVAILABLE,78.8749478477,16.5018197904
6.889007,10656823,288.12097,47.966671,288.1203864324,47.9647977046,0.000,0.000,0,288.1203864324,47.9647977046,2130982113066453248,2015.0,0.211,0.430,,,,,,,0.253,0,78,1.18086e+03,3.13779e+00,17.844,NOT_AVAILABLE,78.8722448806,16.5010815041
0.018621,10657406,288.3725,47.933559,288.3724984563,47.9335640681,0.000,0.000,0,288.3724984563,47.9335640681,2130979566151899520,2015.0,0.070,0.118,,,,,,,0.333,0,130,5.78734e+04,2.27549e+01,13.619,NOT_AVAILABLE,78.9096035599,16.3331359927
0.389419,10663396,290.97934,47.988998,290.9792408458,47.9889125756,0.000,0.000,0,290.9792408458,47.9889125756,2129215365383815936,2015.0,0.066,0.108,,,,,,,0.340,0,133,1.01585e+05,2.59224e+01,13.008,NOT_AVAILABLE,79.6840198009,14.7541662311
0.078277,10666592,292.24728,47.969521,292.2473059960,47.9695079675,0.036,0.014,90,292.2471937200,47.9695416088,2129256390911665920,2015.0,0.197,0.288,2.99,0.42,-18.041,2.381,8.074,0.944,0.407,1,53,1.20371e+06,1.81315e+03,10.323,NOT_AVAILABLE,80.0329320962,13.9753716457
0.337421,10676014,295.85938,47.93951,295.8594301766,47.9395974932,0.000,0.000,0,295.8594301766,47.9395974932,2080657736446591232,2015.0,0.155,0.234,,,,,,,-0.071,0,114,1.19744e+05,1.92279e+02,12.829,NOT_AVAILABLE,81.1094077881,11.7956309501
0.347838,10713616,283.53296,48.094261,283.5329499969,48.0943573904,0.000,0.000,0,283.5329499969,48.0943573904,2131690984533147776,2015.0,0.076,0.139,,,,,,,0.581,0,88,7.29049e+04,2.30852e+01,13.368,NOT_AVAILABLE,77.8498683234,19.4131188032
0.214917,10714072,283.78702,48.02956,283.7870844570,48.0296013026,0.000,0.000,0,283.7870844570,48.0296013026,2131643636813680384,2015.0,0.064,0.121,,,,,,,0.386,0,129,5.38464e+04,3.93370e+01,13.697,NOT_AVAILABLE,77.8450440701,19.2314052272
0.091974,10718726,286.24982,48.06094,286.2498518504,48.0609258723,0.000,0.000,0,286.2498518504,48.0609258723,2131136487075437952,2015.0,0.068,0.119,,,,,,,0.149,0,128,2.12628e+04,1.92872e+02,14.706,NOT_AVAILABLE,78.4794766868,17.6985959552
0.085834,10722485,288.2327,48.002178,288.2327224692,48.0021965054,0.000,0.000,0,288.2327224692,48.0021965054,2130980871821979008,2015.0,0.100,0.158,,,,,,,0.494,0,136,5.19206e+04,1.80387e+01,13.736,NOT_AVAILABLE,78.9382502840,16.4458904147
0.205688,10723367,288.61792,48.098412,288.6178716859,48.0983648478,0.001,0.000,0,288.6178716859,48.0983648478,2130963691953941376,2015.0,0.190,0.732,,,,,,,0.893,1,98,9.46473e+03,6.27593e+00,15.584,NOT_AVAILABLE,79.1339420829,16.2452075075
0.206371,10723750,288.79303,48.04023,288.7930642927,48.0401774596,0.000,0.000,0,288.7930642927,48.0401774596,2130959740583345664,2015.0,0.076,0.117,,,,,,,0.505,0,142,3.48121e+04,1.31197e+01,14.170,NOT_AVAILABLE,79.1253223544,16.1147374410
0.275056,10730034,291.3909,48.065609,291.3908484455,48.0655408043,0.000,0.000,0,291.3908484455,48.0655408043,2129295423576903040,2015.0,0.113,0.146,,,,,,,-0.244,0,96,1.54304e+04,9.41336e+00,15.054,NOT_AVAILABLE,79.8739588666,14.5353589956
6.044561,10730034,291.3909,48.065609,291.3929541245,48.0665758724,0.007,0.004,0,291.3929541245,48.0665758724,2129295427870922112,2015.0,3.867,7.492,,,,,,,-0.930,0,60,2.68463e+02,1.97688e+00,19.453,NOT_AVAILABLE,79.8755362457,14.5345104182
0.243396,10730070,291.40781,48.017891,291.4079110740,48.0178915026,0.000,0.000,0,291.4079110740,48.0178915026,2129295045619690752,2015.0,0.081,0.203,,,,,,,-0.119,0,78,4.08801e+04,1.23534e+01,13.996,NOT_AVAILABLE,79.8341162021,14.5051439837
0.100050,10733174,292.61954,48.081478,292.6195202087,48.0814535549,0.000,0.000,0,292.6195202087,48.0814535549,2128887917078298496,2015.0,0.072,0.137,,,,,,,0.598,0,115,6.49445e+04,1.94857e+01,13.493,NOT_AVAILABLE,80.2468061786,13.7981042412
0.042042,10748390,297.70935,48.080853,297.7093622680,48.0808613192,0.001,0.001,90,297.7101500140,48.0818311530,2086512223550151936,2015.0,0.166,0.224,26.39,0.23,126.307,0.087,232.759,0.084,0.376,0,88,3.84864e+06,1.34058e+03,9.062,NOT_AVAILABLE,81.8348210658,10.7723893785
4.038581,10748390,297.70935,48.080853,297.7101750001,48.0818300973,0.020,0.005,90,297.7101750001,48.0818300973,2086512227844137728,2015.0,19.505,5.430,,,,,,,-0.399,0,33,3.83787e+06,5.98081e+03,9.065,NOT_AVAILABLE,81.8348283296,10.7723742514
0.198273,10749059,297.88464,48.00145,297.8845695472,48.0014784799,0.000,0.000,0,297.8845695472,48.0014784799,2086507894223186304,2015.0,0.090,0.116,,,,,,,0.454,0,139,9.46414e+03,1.11376e+01,15.585,NOT_AVAILABLE,81.8206838123,10.6314544049
0.152692,10749128,297.90045,48.0947,297.9004392086,48.0946582025,0.000,0.000,0,297.9004392086,48.0946582025,2086514422573406720,2015.0,0.056,0.084,,,,,,,0.375,0,129,6.95343e+04,2.82017e+01,13.419,NOT_AVAILABLE,81.9088403870,10.6673547381
0.394562,10779233,283.11377,48.13139,283.1137668679,48.1312804193,0.000,0.000,0,283.1137668679,48.1312804193,2131701361174132736,2015.0,0.087,0.149,,,,,,,0.201,0,133,8.33469e+04,5.70924e+02,13.223,NOT_AVAILABLE,77.7892299081,19.6895740974
0.166773,10788461,288.16251,48.16515,288.1624406447,48.1651524854,0.000,0.000,0,288.1624406447,48.1651524854,2130991592059819136,2015.0,0.145,0.162,,,,,,,-0.158,1,86,4.39923e+04,2.52807e+01,13.916,NOT_AVAILABLE,79.0766147238,16.5515239058
5.318781,10788461,288.16251,48.16515,288.1642490423,48.1660651199,0.005,0.002,0,288.1642490423,48.1660651199,2130991596357361664,2015.0,2.063,5.381,,,,,,,0.509,0,60,9.36549e+01,1.87413e+00,20.596,NOT_AVAILABLE,79.0779746028,16.5507567454
0.116989,10790387,289.02017,48.119808,289.0201359526,48.1197847744,0.000,0.000,0,289.0201359526,48.1197847744,2130955514335601664,2015.0,0.076,0.128,,,,,,,0.542,0,113,1.63463e+04,9.33049e+00,14.991,NOT_AVAILABLE,79.2631227980,16.0060358460
0.271459,10793576,290.34442,48.147308,290.3443143225,48.1472812733,0.000,0.000,0,290.3443143225,48.1472812733,2129414480070368640,2015.0,0.078,0.122,,,,,,,0.273,0,126,4.32860e+04,1.73576e+01,13.934,NOT_AVAILABLE,79.6542519937,15.2061310593
0.041080,10794087,290.55237,48.126263,290.5523551198,48.1262573823,0.000,0.000,90,290.5523551198,48.1262573823,2129407779919987200,2015.0,0.268,0.205,,,,,,,-0.500,1,62,2.94353e+05,1.03865e+02,11.853,NOT_AVAILABLE,79.6927304278,15.0707128336
7.197845,10794087,290.55237,48.126263,290.5520707063,48.1282523961,0.032,0.024,0,290.5520707063,48.1282523961,2129407779922444544,2015.0,23.635,32.319,,,,,,,0.304,1,27,5.52324e+02,4.36613e+00,18.669,NOT_AVAILABLE,79.6945375456,15.0716983469
0.225368,10794974,290.9227,48.180328,290.9226689491,48.1802689205,0.001,0.000,0,290.9226689491,48.1802689205,2129311435213713792,2015.0,0.262,0.615,,,,,,,0.938,0,87,9.25633e+04,3.24902e+01,13.109,NOT_AVAILABLE,79.8483316344,14.8673533357
0.002717,10795103,290.97394,48.178162,290.9739389650,48.1781616944,0.061,0.025,90,290.9739063318,48.1782045687,2129311572652667392,2015.0,0.294,0.511,2.41,0.68,-5.223,4.059,10.290,1.648,0.278,0,76,2.73982e+05,8.51475e+01,11.930,NOT_AVAILABLE,79.8609158185,14.8353601220
0.137864,10797460,291.93423,48.141651,291.9342743087,48.1416753381,0.000,0.000,0,291.9342743087,48.1416753381,2129273845659064704,2015.0,0.090,0.142,,,,,,,0.305,0,104,1.31157e+04,1.00169e+01,15.230,NOT_AVAILABLE,80.1023072613,14.2377643598
0.173348,10799735,292.87616,48.195309,292.8761319063,48.1953533615,0.001,0.000,0,292.8761319063,48.1953533615,2128892418205200512,2015.0,0.278,0.835,,,,,,,0.930,0,69,1.87860e+04,1.12681e+02,14.840,NOT_AVAILABLE,80.4285302891,13.6925631619
2.492860,10799735,292.87616,48.195309,292.8768794587,48.1948095032,0.002,0.001,0,292.8768794587,48.1948095032,2128892422500380928,2015.0,0.587,2.066,,,,,,,0.932,0,59,1.03477e+03,4.29308e+00,17.988,NOT_AVAILABLE,80.4282467216,13.6918789140
5.388239,10799735,292.87616,48.195309,292.8783889702,48.1954894578,0.006,0.003,0,292.8783889702,48.1954894578,2128892422500382592,2015.0,3.000,5.740,,,,,,,0.519,0,35,1.03910e+02,3.90468e+00,20.483,NOT_AVAILABLE,80.4293250371,13.6912647285
0.074418,10801100,293.41794,48.198849,293.4179557645,48.1988311983,0.000,0.000,0,293.4179557645,48.1988311983,2128855722003437184,2015.0,0.083,0.122,,,,,,,0.189,0,140,1.35395e+05,6.55504e+01,12.696,NOT_AVAILABLE,80.5931522197,13.3687824575
7.358335,10801100,293.41794,48.198849,293.4205047402,48.1977285820,0.000,0.000,0,293.4205047402,48.1977285820,2128855722006292608,2015.0,0.285,0.428,,,,,,,0.354,0,123,1.16831e+03,5.07097e+00,17.856,NOT_AVAILABLE,80.5928968485,13.3667722972
0.736283,10810838,296.82291,48.107552,296.8229300262,48.1077560854,0.000,0.000,0,296.8229300262,48.1077560854,2086629458978286208,2015.0,0.106,0.152,,,,,,,0.569,0,110,5.65427e+04,3.37798e+01,13.644,NOT_AVAILABLE,81.5693062379,11.3052117156
0.311827,10843590,282.46051,48.257118,282.4605030161,48.2570315062,0.000,0.000,0,282.4605030161,48.2570315062,2119711152514502272,2015.0,0.110,0.153,,,,,,,0.190,0,143,3.55033e+04,1.60485e+01,14.149,NOT_AVAILABLE,77.7665090797,20.1423330862
6.589415,10843590,282.46051,48.257118,282.4620603433,48.2586295985,0.013,0.011,90,282.4620603433,48.2586295985,2119711156809377792,2015.0,12.836,11.357,,,,,,,0.265,0,26,8.20196e+01,2.21613e+00,20.740,NOT_AVAILABLE,77.7684743459,20.1418591307
0.210263,10858691,290.67615,48.294289,290.6761870843,48.2942360606,0.000,0.000,0,290.6761870843,48.2942360606,2129503712311182336,2015.0,0.186,0.306,,,,,,,-0.265,0,95,1.08154e+04,1.97562e+01,15.440,NOT_AVAILABLE,79.8864148234,15.0637869997
0.097950,10864656,293.2822,48.2859,293.2822332691,48.2859158182,0.000,0.000,0,293.2822332691,48.2859158182,2128901867133639424,2015.0,0.221,0.303,,,,,,,0.440,0,102,2.40392e+05,6.12247e+01,12.072,NOT_AVAILABLE,80.6331426989,13.4881174113
