,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,m17_dec,m17_steff,m17_kmag,m17_srad,m17_hmag_err,m17_jmag_err,m17_kmag_err,m17_smass,m17_ra,m17_jmag,st_quarters,m17_hmag,m17_kepmag,gaia2_angdist,gaia2_sparallax_over_err,gaia2_sparallax_err,gaia2_gmag,gaia2_gflux_err,gaia2_gflux,gaia2_ra,id_gaia2,gaia2_dec,gaia2_sparallax,id_gaia2_best,gaia2_gflux_sum,absdiff_gmag_kepmag,gaia2_gflux_ratio,iso_sage_err2,iso_sage_err1,iso_srad_err2,iso_srad_err1,iso_smet,iso_smass,iso_sage,iso_steff_err2,iso_steff,iso_steff_err1,iso_slogage_err2,iso_slogage_err1,iso_srad,iso_sparallax_err2,iso_sparallax_err1,iso_slogg,iso_smass_err1,iso_smass_err2,iso_smet_err2,iso_smet_err1,iso_sparallax,iso_slogg_err2,iso_slogg_err1,iso_prad,iso_prad_err1,iso_prad_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,iso_sma,iso_sma_err1,iso_sma_err2
1240,K02175,9022166,K02175.01,Kepler-368 b,CONFIRMED,26.8476325,0.0001637,-0.0001637,2454975.171,0.00511,-0.00511,0.2971,0.1096,-0.2971,10.008,0.12,-0.12,,,,268.6,7.5,-7.5,0.015002,0.000364,-0.000299,0.20684,0.03196,-0.05177,1.22,0.47,-0.1,0.1608,,,523.0,,,17.69,21.7,-4.7,19.9,3.1,-3.1,23.628435,40.7,2,,5501.0,219.0,-179.0,4.577,0.044,-0.211,-0.48,0.36,-0.28,0.747,0.284,-0.063,0.77,0.121,-0.065,,,,stellar_q1_q16,12.848,11.6,11.229,11.175,False,5458.8,60.0,-60.0,3.907,0.1,-0.1,0.127,0.04,-0.04,3.0,1.0,-1.0,45.387932,5508,11.175,1.988,0.017,0.021,0.018,1.136,291.88004,11.6,10101010101010101,11.229,12.848,0.328958218462,55.681286,0.0227822458154,12.838046,24.6512110845,138079.085756,291.880018016,2126660856277325696,45.3878419365,1.26854477186,True,,-0.009954,1.0,-0.318227153212,0.340368881896,-0.040408396502,0.0398390315141,0.104978088136,1.19709416709,5.87219471903,-70.0580976221,5467.78103446,51.6881745465,-0.0241971089147,0.0244703997065,2.13693413194,-2.27822458154e-05,2.27822458154e-05,3.85341650646,0.0172447817159,-0.0247402051434,-0.0436221607427,0.0390972189585,0.00126854477186,-0.0131259361926,0.0145443779987,3.50282867122,0.101748062824,-0.101748062824,104.745510178,6.1594692206,-6.1594692206,815.26233832,11.9758237867,-11.9758237867,0.186404656465,0.001090251994,-0.001090251994
1241,K02175,9022166,K02175.02,Kepler-368 c,CONFIRMED,72.381301,0.0008508,-0.0008508,2455012.516,0.00949,-0.00949,0.053,0.3624,-0.0529,7.892,0.154,-0.154,,,,367.3,13.6,-13.6,0.017382,0.000643,-0.000331,1.30269,0.08885,-0.37283,1.42,0.54,-0.12,0.3115,,,376.0,,,4.71,5.79,-1.25,71.19,4.9,-4.9,19.360369,27.1,2,,5501.0,219.0,-179.0,4.577,0.044,-0.211,-0.48,0.36,-0.28,0.747,0.284,-0.063,0.77,0.121,-0.065,,,,stellar_q1_q16,12.848,11.6,11.229,11.175,False,5458.8,60.0,-60.0,3.907,0.1,-0.1,0.127,0.04,-0.04,3.0,1.0,-1.0,45.387932,5508,11.175,1.988,0.017,0.021,0.018,1.136,291.88004,11.6,10101010101010101,11.229,12.848,0.328958218462,55.681286,0.0227822458154,12.838046,24.6512110845,138079.085756,291.880018016,2126660856277325696,45.3878419365,1.26854477186,True,,-0.009954,1.0,-0.318227153212,0.340368881896,-0.040408396502,0.0398390315141,0.104978088136,1.19709416709,5.87219471903,-70.0580976221,5467.78103446,51.6881745465,-0.0241971089147,0.0244703997065,2.13693413194,-2.27822458154e-05,2.27822458154e-05,3.85341650646,0.0172447817159,-0.0247402051434,-0.0436221607427,0.0390972189585,0.00126854477186,-0.0131259361926,0.0145443779987,4.05743460924,0.136651476839,-0.136651476839,27.8981394131,1.64932337492,-1.64932337492,585.6758765,8.63316970246,-8.63316970246,0.361061038559,0.0020769603071,-0.0020769603071
1242,K02183,5706595,K02183.01,Kepler-370 c,CONFIRMED,19.023152,0.0001132,-0.0001132,2454972.658,0.00458,-0.00458,0.531,0.0471,-0.4237,3.397,0.132,-0.132,,,,452.2,23.7,-23.7,0.020029,0.003472,-0.000796,2.70459,2.14677,-0.12727,1.91,0.78,-0.14,0.1381,,,649.0,,,41.84,50.18,-10.1,37.3,14.8,-14.8,17.095045,19.8,3,,5845.0,160.0,-168.0,4.541,0.028,-0.29,-0.16,0.26,-0.28,0.874,0.354,-0.067,0.968,0.104,-0.111,,,,stellar_q1_q16,15.198,13.977,13.65,13.55,False,5649.4,60.0,-60.0,4.405,0.1,-0.1,0.122,0.04,-0.04,0.3,1.0,-1.0,40.916309,5569,13.55,0.954,0.031,0.026,0.048,0.955,292.17114,13.977,11111111111111111,13.65,15.198,0.32133370167,32.186985,0.0257264908882,15.159502,5.38056272798,16275.9228423,292.171068308,2053578521704124160,40.9162380615,0.828058143607,True,,-0.038498,1.004762048,-2.04352973667,1.98175823079,-0.0308940141423,0.033562370386,0.101679839346,0.975731432471,7.76671444694,-58.7693469375,5654.47063753,58.2120982938,-0.132599575493,0.0986992407538,1.06876385861,-2.57264908882e-05,2.57264908882e-05,4.36669234102,0.0333500882308,-0.0308882185879,-0.0420910624205,0.0405056051135,0.000828058143607,-0.0321133888428,0.0332548901955,2.34948601424,0.263637182473,-0.263637182473,54.5487643626,4.18893888006,-4.18893888006,692.563749041,13.2735180173,-13.2735180173,0.138390236538,0.00151480399081,-0.00151480399081
1243,K02183,5706595,K02183.02,Kepler-370 b,CONFIRMED,4.57950946,2.872e-05,-2.872e-05,2454968.094,0.00508,-0.00508,0.0119,0.452,-0.0116,3.025,0.165,-0.165,,,,222.1,13.3,-13.3,0.013587,0.00078,-0.000328,1.4579,0.06111,-0.73164,1.3,0.52,-0.1,0.0534,,,1043.0,,,279.82,335.6,-67.52,11.736,0.492,-0.492,20.229603,20.2,3,,5845.0,160.0,-168.0,4.541,0.028,-0.29,-0.16,0.26,-0.28,0.874,0.354,-0.067,0.968,0.104,-0.111,,,,stellar_q1_q16,15.198,13.977,13.65,13.55,False,5649.4,60.0,-60.0,4.405,0.1,-0.1,0.122,0.04,-0.04,0.3,1.0,-1.0,40.916309,5569,13.55,0.954,0.031,0.026,0.048,0.955,292.17114,13.977,11111111111111111,13.65,15.198,0.32133370167,32.186985,0.0257264908882,15.159502,5.38056272798,16275.9228423,292.171068308,2053578521704124160,40.9162380615,0.828058143607,True,,-0.038498,1.004762048,-2.04352973667,1.98175823079,-0.0308940141423,0.033562370386,0.101679839346,0.975731432471,7.76671444694,-58.7693469375,5654.47063753,58.2120982938,-0.132599575493,0.0986992407538,1.06876385861,-2.57264908882e-05,2.57264908882e-05,4.36669234102,0.0333500882308,-0.0308882185879,-0.0420910624205,0.0405056051135,0.000828058143607,-0.0321133888428,0.0332548901955,1.58675905051,0.0801383314942,-0.0801383314942,363.721697839,28.0651766917,-28.0651766917,1112.89919571,21.4069515068,-21.4069515068,0.0535637029639,0.000579069493083,-0.000579069493083
1244,K02183,5706595,K02183.03,,CANDIDATE,150.379456,0.004218,-0.004218,2455038.261,0.0194,-0.0194,0.4516,0.0087,-0.4516,4.354,0.577,-0.577,,,,426.1,63.3,-63.3,0.019231,0.001242,-0.001795,11.71931,7.54689,-5.87269,1.84,0.74,-0.15,0.5479,,,326.0,,,2.66,3.19,-0.64,241.1,77.6,-77.6,,6.8,3,,5845.0,160.0,-168.0,4.541,0.028,-0.29,-0.16,0.26,-0.28,0.874,0.354,-0.067,0.968,0.104,-0.111,,,,stellar_q1_q16,15.198,13.977,13.65,13.55,False,5649.4,60.0,-60.0,4.405,0.1,-0.1,0.122,0.04,-0.04,0.3,1.0,-1.0,40.916309,5569,13.55,0.954,0.031,0.026,0.048,0.955,292.17114,13.977,11111111111111111,13.65,15.198,0.32133370167,32.186985,0.0257264908882,15.159502,5.38056272798,16275.9228423,292.171068308,2053578521704124160,40.9162380615,0.828058143607,True,,-0.038498,1.004762048,-2.04352973667,1.98175823079,-0.0308940141423,0.033562370386,0.101679839346,0.975731432471,7.76671444694,-58.7693469375,5654.47063753,58.2120982938,-0.132599575493,0.0986992407538,1.06876385861,-2.57264908882e-05,2.57264908882e-05,4.36669234102,0.0333500882308,-0.0308882185879,-0.0420910624205,0.0405056051135,0.000828058143607,-0.0321133888428,0.0332548901955,2.24311794772,0.190791667676,-0.190791667676,3.4611698337,0.264644047765,-0.264644047765,347.591584779,6.62975632654,-6.62975632654,0.549139978941,0.00600898077999,-0.00600898077999
1245,K02188,10518424,K02188.01,,FALSE POSITIVE,2.69631736,1.635e-05,-1.635e-05,2454965.998,0.00538,-0.00538,0.5448,0.3802,-0.3413,3.398,0.147,-0.147,,,,232.3,10.8,-10.8,0.014439,0.000117,-0.000773,0.37441,0.27884,-0.03166,1.46,0.58,-0.14,0.0376,,,1334.0,,,749.66,884.82,-201.6,5.24,2.0,-2.0,21.853437,26.2,2,,6106.0,158.0,-184.0,4.496,0.048,-0.292,-0.34,0.28,-0.3,0.923,0.372,-0.084,0.974,0.113,-0.119,,,,stellar_q1_q16,15.319,14.194,13.833,13.745,True,5639.6,60.0,-60.0,4.496,0.1,-0.1,-0.568,0.04,-0.04,0.0,1.0,-1.0,47.796951,6106,13.745,0.923,0.034,0.031,0.055,0.974,283.75385,14.194,11111111111111111,13.833,15.319,0.0679927882321,29.009665,0.0281327351279,15.29437,5.60126710266,14374.68836,283.75382215,2131631409045261312,47.7969484119,0.816121216397,True,,-0.02463,1.0,-0.80790297722,0.406679733981,-0.0246830175397,0.0262681495647,-0.533938131722,0.782061345226,13.3398166838,-36.7913271974,5804.25459754,36.1821276672,-0.0271324658179,0.013042161702,0.934858269829,-2.81327351279e-05,2.81327351279e-05,4.3877298596,0.00946793252826,-0.00890650417045,-0.0431084533357,0.0306026520065,0.000816121216397,-0.021373113693,0.0210898882632,1.47321999362,0.060620100066,-0.060620100066,649.556192969,45.4016028005,-45.4016028005,1286.52345402,22.4207905094,-22.4207905094,0.0349472079573,0.000136602419417,-0.000136602419417
1246,K02188,10518424,K02188.02,,NOT DISPOSITIONED,6.7445683,0.0005696,-0.0005696,2454968.509,0.0364,-0.0364,0.1199,0.321,-0.1198,3.813,0.831,-0.831,,,,86.6,17.3,-17.3,0.008556,0.000877,-0.001022,1.03335,0.25896,-1.01776,0.86,0.35,-0.08,0.0693,,,983.0,,,220.68,260.48,-59.34,13.54,3.4,-3.4,,6.8,2,,6106.0,158.0,-184.0,4.496,0.048,-0.292,-0.34,0.28,-0.3,0.923,0.372,-0.084,0.974,0.113,-0.119,,,,stellar_q1_q16,15.319,14.194,13.833,13.745,False,5639.6,60.0,-60.0,4.496,0.1,-0.1,-0.568,0.04,-0.04,0.0,1.0,-1.0,47.796951,6106,13.745,0.923,0.034,0.031,0.055,0.974,283.75385,14.194,11111111111111111,13.833,15.319,0.0679927882321,29.009665,0.0281327351279,15.29437,5.60126710266,14374.68836,283.75382215,2131631409045261312,47.7969484119,0.816121216397,True,,-0.02463,1.0,-0.80790297722,0.406679733981,-0.0246830175397,0.0262681495647,-0.533938131722,0.782061345226,13.3398166838,-36.7913271974,5804.25459754,36.1821276672,-0.0271324658179,0.013042161702,0.934858269829,-2.81327351279e-05,2.81327351279e-05,4.3877298596,0.00946793252826,-0.00890650417045,-0.0431084533357,0.0306026520065,0.000816121216397,-0.021373113693,0.0210898882632,0.872308602267,0.0990602506375,-0.0990602506375,191.351029975,13.3339556301,-13.3339556301,947.809870597,16.478783727,-16.478783727,0.0643985581846,0.000248034774975,-0.000248034774975
1247,K02194,3548044,K02194.01,Kepler-371 b,CONFIRMED,34.7629923,0.0002929,-0.0002929,2454994.745,0.0073,-0.0073,0.4699,0.4534,-0.2645,4.19,0.159,-0.159,,,,319.9,16.3,-16.3,0.016763,0.000256,-0.000906,2.92338,1.4423,-0.54751,1.69,0.65,-0.15,0.2085,,,560.0,,,23.26,25.93,-6.14,57.2,28.2,-28.2,20.81001,22.7,3,,6038.0,144.0,-179.0,4.508,0.041,-0.285,-0.22,0.26,-0.3,0.922,0.357,-0.082,1.0,0.113,-0.128,,,,stellar_q1_q16,13.865,12.701,12.356,12.344,False,5709.5,60.0,-60.0,4.191,0.1,-0.1,-0.208,0.04,-0.04,2.0,1.0,-1.0,38.657581,5670,12.344,0.95,0.023,0.022,0.025,0.802,292.32645,12.701,11111111111111111,12.356,13.865,0.162918666733,64.44211,0.0186390069403,13.798421,11.1877123403,57013.5245217,292.326483541,2052702348375966208,38.6575440944,1.20113693818,True,,-0.066579,1.0,-0.954995104705,0.675140618409,-0.0202352905883,0.021406255428,-0.219291218363,0.880471162729,12.8903779042,-38.5805827965,5746.70742318,46.7337928862,-0.0334292971038,0.0221707490524,1.28545257696,-1.86390069403e-05,1.86390069403e-05,4.16391406643,0.0187475366018,-0.0137990938693,-0.0373627703794,0.0450230647391,0.00120113693818,-0.0156414866704,0.016421109598,2.35228721913,0.0898364107371,-0.0898364107371,39.3784752748,2.14430025266,-2.14430025266,638.378497434,8.67323011305,-8.67323011305,0.199892415103,0.00122470841415,-0.00122470841415
1248,K02194,3548044,K02194.02,Kepler-371 c,CONFIRMED,67.9687026,0.0007043,-0.0007043,2454996.559,0.00879,-0.00879,0.1393,0.2974,-0.1391,7.899,0.184,-0.184,,,,278.9,14.7,-14.7,0.015333,0.000614,-0.000464,1.18355,0.15535,-0.32236,1.54,0.6,-0.13,0.326,,,448.0,,,9.51,10.61,-2.51,66.12,8.7,-8.7,22.142761,23.7,3,,6038.0,144.0,-179.0,4.508,0.041,-0.285,-0.22,0.26,-0.3,0.922,0.357,-0.082,1.0,0.113,-0.128,,,,stellar_q1_q16,13.865,12.701,12.356,12.344,False,5709.5,60.0,-60.0,4.191,0.1,-0.1,-0.208,0.04,-0.04,2.0,1.0,-1.0,38.657581,5670,12.344,0.95,0.023,0.022,0.025,0.802,292.32645,12.701,11111111111111111,12.356,13.865,0.162918666733,64.44211,0.0186390069403,13.798421,11.1877123403,57013.5245217,292.326483541,2052702348375966208,38.6575440944,1.20113693818,True,,-0.066579,1.0,-0.954995104705,0.675140618409,-0.0202352905883,0.021406255428,-0.219291218363,0.880471162729,12.8903779042,-38.5805827965,5746.70742318,46.7337928862,-0.0334292971038,0.0221707490524,1.28545257696,-1.86390069403e-05,1.86390069403e-05,4.16391406643,0.0187475366018,-0.0137990938693,-0.0373627703794,0.0450230647391,0.00120113693818,-0.0156414866704,0.016421109598,2.15493674616,0.0828645852502,-0.0828645852502,16.0941562094,0.875563244622,-0.875563244622,510.423403577,6.92513994925,-6.92513994925,0.312535540207,0.00190974403215,-0.00190974403215
1249,K02194,3548044,K02194.03,,CANDIDATE,445.22912,0.01568,-0.01568,2455035.847,0.0317,-0.0317,0.2656,0.1588,-0.2655,20.62,1.2,-1.2,,,,238.1,22.3,-22.3,0.014228,0.000855,-0.000716,0.40152,0.21617,-0.09608,1.43,0.56,-0.12,1.1413,,,239.0,,,0.78,0.86,-0.21,161.4,43.5,-43.5,,12.1,3,,6038.0,144.0,-179.0,4.508,0.041,-0.285,-0.22,0.26,-0.3,0.922,0.357,-0.082,1.0,0.113,-0.128,,,,stellar_q1_q16,13.865,12.701,12.356,12.344,False,5709.5,60.0,-60.0,4.191,0.1,-0.1,-0.208,0.04,-0.04,2.0,1.0,-1.0,38.657581,5670,12.344,0.95,0.023,0.022,0.025,0.802,292.32645,12.701,11111111111111111,12.356,13.865,0.162918666733,64.44211,0.0186390069403,13.798421,11.1877123403,57013.5245217,292.326483541,2052702348375966208,38.6575440944,1.20113693818,True,,-0.066579,1.0,-0.954995104705,0.675140618409,-0.0202352905883,0.021406255428,-0.219291218363,0.880471162729,12.8903779042,-38.5805827965,5746.70742318,46.7337928862,-0.0334292971038,0.0221707490524,1.28545257696,-1.86390069403e-05,1.86390069403e-05,4.16391406643,0.0187475366018,-0.0137990938693,-0.0373627703794,0.0450230647391,0.00120113693818,-0.0156414866704,0.016421109598,1.99653353589,0.114974471999,-0.114974471999,1.31568431365,0.0721721660923,-0.0721721660923,272.930110056,3.73762065501,-3.73762065501,1.09435648331,0.00661220458766,-0.00661220458766
1250,K02195,11401767,K02195.01,Kepler-372 c,CONFIRMED,20.0545077,0.0001697,-0.0001697,2454969.566,0.00608,-0.00608,0.9147,0.0234,-0.6509,6.942,0.174,-0.174,,,,319.2,12.7,-12.7,0.01949,5.1e-05,-0.003098,0.04677,0.53845,-0.02164,2.47,1.21,-0.3,0.1528,,,792.0,,,92.88,133.8,-31.17,9.98,4.8,-4.8,23.456985,27.4,3,,6517.0,154.0,-245.0,4.382,0.067,-0.295,-0.14,0.21,-0.34,1.159,0.569,-0.139,1.181,0.239,-0.178,,,,stellar_q1_q16,14.881,13.878,13.563,13.559,False,6121.4,60.0,-60.0,4.237,0.1,-0.1,-0.127,0.04,-0.04,5.0,1.0,-1.0,49.258949,6056,13.559,1.209,0.033,0.027,0.039,1.147,291.2562,13.878,11111111111111111,13.563,14.881,0.0940023497618,29.186375,0.0219467663317,14.834168,6.02778772701,21962.3643514,291.256225277,2129931942027348608,49.2589287597,0.640546540467,True,,-0.046832,1.0,-0.878241377942,0.89081874068,-0.0429595902312,0.0456100715048,-0.145441634727,1.05001778835,5.91291401057,-61.9415437811,6128.70332359,60.1440378518,-0.0698303263903,0.0609456830548,1.33016482403,-2.19467663317e-05,2.19467663317e-05,4.20921970647,0.0322573154553,-0.0300029520026,-0.0435966849274,0.0392004407666,0.000640546540467,-0.0296974457533,0.0301576386594,2.82620400816,0.246751234813,-0.246751234813,103.23125744,8.24413415335,-8.24413415335,812.299770399,16.1828934493,-16.1828934493,0.146904923109,0.00145088033109,-0.00145088033109
1251,K02195,11401767,K02195.02,Kepler-372 d,CONFIRMED,30.0904877,0.0003232,-0.0003232,2454982.059,0.00761,-0.00761,0.9647,0.0036,-0.6853,7.927,0.451,-0.451,,,,267.2,16.4,-16.4,0.019243,0.000428,-0.004173,0.01843,0.90073,-0.00658,2.44,1.19,-0.3,0.2002,,,692.0,,,54.11,77.94,-18.16,9.59,4.8,-4.8,15.247784,18.2,3,,6517.0,154.0,-245.0,4.382,0.067,-0.295,-0.14,0.21,-0.34,1.159,0.569,-0.139,1.181,0.239,-0.178,,,,stellar_q1_q16,14.881,13.878,13.563,13.559,False,6121.4,60.0,-60.0,4.237,0.1,-0.1,-0.127,0.04,-0.04,5.0,1.0,-1.0,49.258949,6056,13.559,1.209,0.033,0.027,0.039,1.147,291.2562,13.878,11111111111111111,13.563,14.881,0.0940023497618,29.186375,0.0219467663317,14.834168,6.02778772701,21962.3643514,291.256225277,2129931942027348608,49.2589287597,0.640546540467,True,,-0.046832,1.0,-0.878241377942,0.89081874068,-0.0429595902312,0.0456100715048,-0.145441634727,1.05001778835,5.91291401057,-61.9415437811,6128.70332359,60.1440378518,-0.0698303263903,0.0609456830548,1.33016482403,-2.19467663317e-05,2.19467663317e-05,4.20921970647,0.0322573154553,-0.0300029520026,-0.0435966849274,0.0392004407666,0.000640546540467,-0.0296974457533,0.0301576386594,2.79713764538,0.349656088307,-0.349656088307,60.1043861645,4.8402572379,-4.8402572379,709.561540063,14.2308432943,-14.2308432943,0.192516826805,0.00190827708016,-0.00190827708016
1252,K02195,11401767,K02195.03,Kepler-372 b,CONFIRMED,6.84976206,5.23e-05,-5.23e-05,2454967.664,0.00759,-0.00759,0.1312,0.3011,-0.1312,4.576,0.186,-0.186,,,,148.5,9.2,-9.2,0.011261,0.000473,-0.000391,0.61022,0.11108,-0.19012,1.43,0.69,-0.18,0.0747,,,1132.0,,,388.62,559.84,-130.4,11.48,2.1,-2.1,14.452314,17.5,3,,6517.0,154.0,-245.0,4.382,0.067,-0.295,-0.14,0.21,-0.34,1.159,0.569,-0.139,1.181,0.239,-0.178,,,,stellar_q1_q16,14.881,13.878,13.563,13.559,False,6121.4,60.0,-60.0,4.237,0.1,-0.1,-0.127,0.04,-0.04,5.0,1.0,-1.0,49.258949,6056,13.559,1.209,0.033,0.027,0.039,1.147,291.2562,13.878,11111111111111111,13.563,14.881,0.0940023497618,29.186375,0.0219467663317,14.834168,6.02778772701,21962.3643514,291.256225277,2129931942027348608,49.2589287597,0.640546540467,True,,-0.046832,1.0,-0.878241377942,0.89081874068,-0.0429595902312,0.0456100715048,-0.145441634727,1.05001778835,5.91291401057,-61.9415437811,6128.70332359,60.1440378518,-0.0698303263903,0.0609456830548,1.33016482403,-2.19467663317e-05,2.19467663317e-05,4.20921970647,0.0322573154553,-0.0300029520026,-0.0435966849274,0.0392004407666,0.000640546540467,-0.0296974457533,0.0301576386594,1.63599194643,0.0831200729833,-0.0831200729833,432.684291855,34.4855547265,-34.4855547265,1162.26807368,23.0977937934,-23.0977937934,0.0717965607827,0.000713770810066,-0.000713770810066
1253,K02201,2141783,K02201.01,,CANDIDATE,116.5209565,0.0008078,-0.0008078,2454977.139,0.00596,-0.00596,1.6718,0.0239,-0.6597,5.744,0.316,-0.316,,,,722.3,37.8,-37.8,0.693885,0.165144,-0.492137,0.1053,0.02411,-0.02406,86.38,30.76,-14.62,0.4593,,,421.0,,,7.45,7.74,-2.88,42.28,9.7,-9.7,19.65827,23.2,1,,6063.0,158.0,-176.0,4.302,0.155,-0.23,-0.3,0.3,-0.3,1.14,0.406,-0.193,0.951,0.144,-0.105,,,,stellar_q1_q16,13.806,12.749,12.45,12.4,False,6119.9,60.0,-60.0,4.144,0.1,-0.1,0.201,0.04,-0.04,7.4,1.0,-1.0,37.552521,6056,12.4,1.411,0.024,0.023,0.025,1.096,286.37,12.749,11111111111111111,12.45,13.806,0.040512249031,46.570385,0.0170917593046,13.783698,12.7094229372,57791.8991739,286.370011283,2099076931335097984,37.5525141723,0.795969831967,True,,-0.022302,1.00141780836,-0.257782978119,0.288782010938,-0.0405068709182,0.0364224581783,0.17731977342,1.37498942729,2.91767246644,-63.0892430187,6118.02118973,61.0634427406,-0.040172943874,0.0409885414958,1.81378857807,-1.70917593046e-05,1.70917593046e-05,4.05746713635,0.0247109659873,-0.0245550845444,-0.0447557523287,0.0464050611502,0.000795969831967,-0.0183173092945,0.0179649136829,137.407409055,64.9643758132,-64.9643758132,15.3368613725,0.908117820581,-0.908117820581,504.3100804,7.45764193481,-7.45764193481,0.519385288598,0.00309155916305,-0.00309155916305
1254,K02208,10531955,K02208.01,Kepler-1141 b,CONFIRMED,2.344511944,5.354e-06,-5.354e-06,2454965.873,0.00198,-0.00198,0.1899,0.2857,-0.1898,1.398,0.0579,-0.0579,,,,58.7,3.0,-3.0,0.007042,0.00036,-0.000179,7.02385,2.47378,-2.13371,0.86,0.32,-0.14,0.0342,,,1490.0,,,1164.46,1331.81,-446.82,12.68,4.5,-4.5,21.02498,23.9,1,,5915.0,185.0,-198.0,4.33,0.135,-0.244,-0.12,0.26,-0.28,1.115,0.42,-0.178,0.969,0.159,-0.105,,,,stellar_q1_q16,12.589,11.338,11.041,10.966,False,5836.9,60.0,-60.0,4.27,0.1,-0.1,0.103,0.04,-0.04,3.3,1.0,-1.0,47.725887,5821,10.966,1.132,0.017,0.023,0.011,0.995,290.54364,11.338,11111111111111111,11.041,12.589,0.128430489158,103.913376,0.0241714475946,12.334766,32.4634550142,219502.538204,290.543683631,2129369095153280000,47.7259072806,2.51173676279,True,,-0.254234,1.00109051114,-1.36675623122,1.39113255721,-0.0118943093909,0.0142881934968,0.0781051569466,1.03234657763,6.08074905575,-59.229111733,5832.55864536,58.186168362,-0.110568163918,0.0894729011271,1.14880779113,-2.41714475946e-05,2.41714475946e-05,4.33041997514,0.0330642682777,-0.0304326826237,-0.0429391278314,0.0458583965258,0.00251173676279,-0.0191929729235,0.0190069305961,0.883559064445,0.0353050709629,-0.0353050709629,1127.66605114,57.9344911727,-57.9344911727,1476.75568911,18.9411458431,-18.9411458431,0.0349167214232,0.000358248715283,-0.000358248715283
1255,K02218,12058204,K02218.01,Kepler-373 b,CONFIRMED,5.53532955,1.926e-05,-1.926e-05,2454965.762,0.00258,-0.00258,0.1376,0.2946,-0.1375,2.8213,0.0785,-0.0785,,,,271.4,11.5,-11.5,0.015052,0.000441,-0.000536,2.11946,0.17272,-0.72268,1.38,0.61,-0.11,0.0592,,,962.0,,,202.49,264.51,-48.31,15.09,1.2,-1.2,23.743824,25.0,2,,5783.0,157.0,-145.0,4.543,0.035,-0.297,-0.28,0.3,-0.26,0.842,0.37,-0.069,0.904,0.108,-0.089,,,,stellar_q1_q16,14.514,13.28,12.896,12.859,False,5601.6,60.0,-60.0,4.469,0.1,-0.1,0.141,0.04,-0.04,3.0,1.0,-1.0,50.59705,5588,12.859,1.1,0.031,0.029,0.032,0.946,289.388,13.28,11111111111111111,12.896,14.514,0.140446504369,47.305317,0.0187780394881,14.485626,8.65766018947,30275.8195966,289.387990359,2133124511477266176,50.5970114701,0.888301126328,True,,-0.028374,1.0,-1.12496368681,1.13750436304,-0.0293263711196,0.0294096239223,0.129052809712,1.00320495202,10.311100236,-58.9702175694,5630.59511283,59.8466805016,-0.0501721119412,0.0454475476524,1.3692489084,-1.87780394881e-05,1.87780394881e-05,4.16511181497,0.027595971422,-0.0259185958021,-0.0423364709179,0.0461761935335,0.000888301126328,-0.0223668471675,0.022433323818,2.24988206733,0.0871540615686,-0.0871540615686,440.021862453,27.9909048436,-27.9909048436,1167.16455399,18.539582796,-18.539582796,0.0613395704346,0.000545000397594,-0.000545000397594
