,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
1533,K02769,9692128,K02769.01,,FALSE POSITIVE,1.480324339,2.862e-06,-2.862e-06,2454964.755,0.00201,-0.00201,0.6499,0.2363,-0.4183,1.8102,0.0511,-0.0511,,,,173.7,4.9,-4.9,0.01274,0.001284,-0.000592,1.02585,1.02657,-0.71816,1.5,0.52,-0.23,0.0249,,,1743.0,,,2180.25,2188.46,-788.13,4.92,1.6,-1.6,28.602177,45.0,1,,5996.0,153.0,-167.0,4.342,0.132,-0.237,-0.28,0.3,-0.28,1.081,0.374,-0.167,0.936,0.14,-0.098,,,,stellar_q1_q16,13.66,12.516,12.239,12.164,True,5786.9,60.0,-60.0,3.956,0.1,-0.1,-0.024,0.04,-0.04,2.8,1.0,-1.0,5787.0552096,65.1961181232,-56.4936067085,3.94777128331,0.0308128136237,-0.029152506545,-0.044590295498,0.0387887001294,-0.0438155650787,1.83744175064,0.0746499330197,-0.0785799707793,1.0987344621,0.0315059486287,-0.029182663111,6.82643112091,0.652871194729,-0.625799228055,9.83419371253,0.0396673753638,-0.0417577627717,0.00093,3.60555127546e-05,-3.60555127546e-05,2.55663596609,0.215368041458,-0.215368041458,0.0262420930915,0.000237307511964,-0.000237307511964,4924.29955137,461.50667084,-461.50667084,2134.76287767,49.8760382302,-49.8760382302
1534,K02771,11456382,K02771.01,,FALSE POSITIVE,0.814280416,7.57e-07,-7.57e-07,2454964.649,0.000777,-0.000777,1.0928,0.0204,-0.0808,3.374,0.46,-0.46,,,,224.1,11.2,-11.2,0.109584,0.020792,-0.067437,0.04391,0.28913,-0.00626,18.58,10.61,-5.05,0.0185,,,2573.0,,,10357.95,18030.14,-5699.19,1.155,0.543,-0.543,19.618076,123.2,1,,6366.0,170.0,-257.0,4.162,0.198,-0.315,0.04,0.2,-0.32,1.553,0.886,-0.422,1.277,0.273,-0.246,,,,stellar_q1_q16,11.751,10.717,10.498,10.462,True,6164.8,60.0,-60.0,4.438,0.1,-0.1,-0.062,0.04,-0.04,4.2,1.0,-1.0,6170.16091007,52.9267369149,-60.6485330092,4.38322527858,0.0293484520826,-0.0282161181348,-0.0826356936633,0.0374971107753,-0.0460797013062,1.11164085809,0.0259976981255,-0.0295187418633,1.09166348266,0.0333472069672,-0.0335173382214,2.33848811569,1.21650069551,-1.14196672743,9.36893516714,0.181903071047,-0.291014700954,0.00325,4.83321838944e-05,-4.83321838944e-05,13.4099215326,5.31602541053,-5.31602541053,0.0175771430096,0.000178451647464,-0.000178451647464,5182.67802335,345.104188896,-345.104188896,2162.2309691,35.9481138678,-35.9481138678
1535,K02781,8190354,K02781.01,,NOT DISPOSITIONED,1.61574824,8.428e-06,-8.428e-06,2454964.693,0.00448,-0.00448,0.4816,0.4257,-0.2762,1.991,0.141,-0.141,,,,40.4,2.9,-2.9,0.005956,0.000242,-0.00028,1.21921,0.77,-0.29813,0.56,0.28,-0.08,0.0245,,,1468.0,,,1099.07,1718.39,-355.53,5.52,1.7,-1.7,17.112947,19.1,1,,5622.0,174.0,-136.0,4.444,0.122,-0.32,-0.52,0.36,-0.26,0.859,0.435,-0.117,0.748,0.142,-0.042,,,,stellar_q1_q16,12.743,11.547,11.127,11.107,True,5700.6,60.0,-60.0,4.164,0.1,-0.1,-0.443,0.04,-0.04,1.4,1.0,-1.0,5852.03127246,30.2794632706,-30.834930947,4.18592456818,0.0440082486015,-0.045644682499,-0.42514407675,0.04185531549,-0.0420198387679,1.21452053718,0.0693884696758,-0.0635283177444,0.833637572197,0.00971563337115,-0.00866338579937,13.5616728753,0.284026202547,-0.473473315306,10.1323132644,0.00900162399503,-0.0154333562297,0.00234,9.02441133814e-05,-9.02441133814e-05,0.788894710102,0.0550626386738,-0.0550626386738,0.0253720779295,9.27826212653e-05,-9.27826212653e-05,2173.33671064,255.437130333,-255.437130333,1739.98410148,51.1572881575,-51.1572881575
1536,K02785,10001368,K02785.01,Kepler-1344 b,CONFIRMED,4.7683049,1.895e-05,-1.895e-05,2454967.862,0.00453,-0.00453,0.04,0.4168,-0.0398,3.2517,0.0672,-0.0672,,,,254.6,8.4,-8.4,0.014656,0.000473,-0.000321,1.22394,0.09954,-0.38845,1.79,0.99,-0.22,0.0568,,,1219.0,,,522.81,890.46,-177.28,11.373,0.925,-0.925,31.285711,36.6,1,,6237.0,177.0,-242.0,4.374,0.083,-0.321,-0.08,0.22,-0.32,1.116,0.619,-0.134,1.069,0.263,-0.12,,,,stellar_q1_q16,14.083,12.961,12.714,12.633,False,5814.9,60.0,-60.0,4.313,0.1,-0.1,-0.002,0.04,-0.04,2.4,1.0,-1.0,5815.94756522,59.0946224817,-59.3871191762,4.30921677911,0.0326224629156,-0.0311673409685,-0.0241745455971,0.0450235481687,-0.044235578009,1.14394486808,0.0372437905248,-0.0384654750088,0.976933364267,0.0302810102671,-0.029050524854,7.91228211675,1.50306831465,-1.50558138952,9.89830176387,0.075534724855,-0.0916673263719,0.0012,3.28024389337e-05,-3.28024389337e-05,1.82887286664,0.078475207615,-0.078475207615,0.0550428680911,0.000557351322772,-0.000557351322772,442.376437635,35.885077498,-35.885077498,1168.72281703,23.6323599396,-23.6323599396
1537,K02786,9466429,K02786.01,Kepler-1345 b,CONFIRMED,44.6169557,0.0003329,-0.0003329,2454997.445,0.00577,-0.00577,0.0993,0.3655,-0.099,7.632,0.164,-0.164,,,,227.2,10.0,-10.0,0.013966,0.000573,-0.000304,0.87009,0.0876,-0.28306,2.17,1.16,-0.42,0.2638,,,693.0,,,54.56,86.5,-24.05,45.07,4.5,-4.5,20.535194,24.4,1,,6763.0,165.0,-241.0,4.22,0.136,-0.299,-0.32,0.22,-0.32,1.424,0.758,-0.279,1.235,0.271,-0.199,,,,stellar_q1_q16,13.791,12.802,12.575,12.563,False,6332.9,60.0,-60.0,4.095,0.1,-0.1,-0.16,0.04,-0.04,7.5,1.0,-1.0,6330.62948656,53.981753277,-56.5440416178,4.13059925613,0.0285922737156,-0.0322039581693,-0.183245908361,0.0316597993526,-0.0442612248878,1.52410384081,0.0684469848945,-0.0533406780131,1.15640971834,0.0419151085465,-0.0452522479953,4.09716200085,0.849986393214,-0.583462967104,9.6124831362,0.0818718014069,-0.0667185769836,0.000896,3.15493264587e-05,-3.15493264587e-05,2.32416727953,0.118809953684,-0.118809953684,0.258454423049,0.00328631498151,-0.00328631498151,50.113972477,4.67242396648,-4.67242396648,678.036750198,15.7361863126,-15.7361863126
1538,K02790,5652893,K02790.01,Kepler-1347 b,CONFIRMED,14.00947528,7.001e-05,-7.001e-05,2454965.972,0.00391,-0.00391,0.0683,0.3958,-0.0681,3.405,0.113,-0.113,,,,175.5,9.1,-9.1,0.011842,0.000578,-0.000391,3.08057,0.31341,-1.12792,0.99,0.07,-0.05,0.104,,,617.0,,,34.32,7.9,-6.0,31.74,3.2,-3.2,19.981058,22.0,1,,5153.0,105.0,-98.0,4.551,0.042,-0.041,-0.18,0.16,-0.14,0.767,0.05,-0.043,0.763,0.052,-0.038,,,,stellar_q1_q16,13.38,12.028,11.55,11.486,False,5102.8,60.0,-60.0,4.366,0.1,-0.1,-0.216,0.04,-0.04,1.6,1.0,-1.0,5155.4813073,46.7710235019,-42.9457805646,4.5479615551,0.0185584274146,-0.014523911859,-0.215991795119,0.0439250790949,-0.031965597437,0.762538426814,0.0142850317932,-0.0115347075884,0.753684070676,0.021084537256,-0.0156260755722,11.21425147,1.92272066579,-3.38251883368,10.0497702906,0.0687249881973,-0.155912437672,0.00324,3.77359245282e-05,-3.77359245282e-05,0.985815759286,0.0433864312097,-0.0433864312097,0.103547231758,0.000834111023342,-0.000834111023342,32.9527858122,1.9771213446,-1.9771213446,610.571544124,9.1506105257,-9.1506105257
1539,K02792,11127479,K02792.01,Kepler-1349 b,CONFIRMED,2.12823928,1.057e-05,-1.057e-05,2454965.471,0.00438,-0.00438,0.0176,0.4424,-0.0173,3.305,0.11,-0.11,,,,25.7,1.3,-1.3,0.004642,0.000235,-9.2e-05,0.51433,0.05135,-0.18772,0.69,0.02,-0.04,0.0338,,,1678.0,,,1875.33,218.15,-276.39,4.975,0.497,-0.497,18.08196,24.5,1,,5998.0,57.0,-57.0,4.225,0.014,-0.015,-0.2,0.3,-0.3,1.36,0.05,-0.08,1.14,0.09,-0.16,,,,stellar_q1_q16,11.126,10.072,9.818,9.761,False,5969.7,60.0,-60.0,4.238,0.1,-0.1,0.2,0.04,-0.04,4.2,1.0,-1.0,5965.60979046,59.627043531,-63.9187063824,4.25433708152,0.0296471082789,-0.0285994185882,0.1742373879,0.0452130526517,-0.0457822343688,1.32752245364,0.0492924045678,-0.0434787474257,1.16551841342,0.0301877615022,-0.0335590298636,4.23748941094,0.825244345248,-0.758163341723,9.62710862595,0.0772764629457,-0.0856134948708,0.00382,0.000103942291681,-0.000103942291681,0.672951389433,0.0333637041894,-0.0333637041894,0.0340961118278,0.000313632380132,-0.000313632380132,1729.15466265,143.334488818,-143.334488818,1643.31941459,34.0155390233,-34.0155390233
1540,K02796,11246161,K02796.01,,NOT DISPOSITIONED,0.537410878,1.311e-06,-1.311e-06,2454964.494,0.00192,-0.00192,0.3315,0.1313,-0.3315,1.1613,0.0699,-0.0699,,,,99.6,6.0,-6.0,0.009282,0.000354,-0.000425,2.64679,0.90823,-0.98319,1.01,0.38,-0.09,0.0132,,,2342.0,,,7106.35,7656.36,-1955.79,3.43,1.2,-1.2,17.58109,21.4,1,,6108.0,143.0,-196.0,4.471,0.046,-0.271,-0.08,0.2,-0.3,0.997,0.375,-0.091,1.072,0.178,-0.133,,,,stellar_q1_q16,14.832,13.714,13.457,13.385,True,5687.0,60.0,-60.0,4.34,0.1,-0.1,-0.008,0.04,-0.04,1.8,1.0,-1.0,5690.39767377,57.2691373693,-54.6376156704,4.33897330456,0.035076647103,-0.0333460955472,-0.0283850477152,0.041939721313,-0.0454109753767,1.07525199319,0.0377200364912,-0.035972259062,0.926449063819,0.0296561211043,-0.0272415829619,9.70653492203,1.7982621942,-1.94116998409,9.98706422138,0.0738147430356,-0.0969023509076,0.000912,2.70414496653e-05,-2.70414496653e-05,1.09004642492,0.0586984603667,-0.0586984603667,0.0126159919417,0.000129510516406,-0.000129510516406,6807.46892994,559.824355646,-559.824355646,2314.78118187,47.3713976256,-47.3713976256
1541,K02801,5905822,K02801.01,,NOT DISPOSITIONED,6.99205491,3.785e-05,-3.785e-05,2454971.05,0.00481,-0.00481,0.063,0.3645,-0.063,4.842,0.121,-0.121,,,,33.4,1.6,-1.6,0.005296,0.000231,-0.000114,0.5267,0.02815,-0.18044,1.25,0.34,-0.55,0.0776,,,1424.0,,,973.05,747.34,-697.74,11.083,0.592,-0.592,17.957369,24.3,1,,6112.0,152.0,-170.0,3.871,0.386,-0.142,-0.06,0.26,-0.3,2.166,0.576,-0.947,1.271,0.253,-0.28,,,,stellar_q1_q16,10.787,9.771,9.526,9.472,False,6057.0,60.0,-60.0,4.141,0.1,-0.1,0.036,0.04,-0.04,3.6,1.0,-1.0,6047.6547723,53.79092604,-49.7111382143,4.14612844027,0.0318494635846,-0.0275262785131,0.0126151643058,0.0342873585217,-0.0444387091502,1.50074494224,0.0461149200857,-0.0581890584576,1.15442709297,0.039055390906,-0.0481896505087,4.86147642758,1.06992258808,-0.721080987236,9.68676818428,0.0863889564933,-0.0697263626355,0.00387,0.00011574109037,-0.00011574109037,0.867361799474,0.041413300238,-0.041413300238,0.0750921376486,0.000944897069882,-0.000944897069882,482.448143912,40.834858771,-40.834858771,1194.33507311,25.2264465731,-25.2264465731
1542,K02803,9898447,K02803.01,,NOT DISPOSITIONED,2.37752807,1.12e-05,-1.12e-05,2454966.397,0.00401,-0.00401,0.2306,0.2412,-0.2304,2.263,0.109,-0.109,,,,33.8,2.0,-2.0,0.005303,0.000228,-0.000236,1.63579,0.20729,-0.71357,0.48,0.2,-0.04,0.0337,,,1227.0,,,536.32,683.06,-121.4,7.877,0.998,-0.998,14.655254,19.8,1,,5637.0,149.0,-135.0,4.564,0.03,-0.289,-0.18,0.28,-0.26,0.821,0.354,-0.063,0.902,0.094,-0.087,,,,stellar_q1_q16,12.258,11.064,10.738,10.642,False,5575.2,60.0,-60.0,4.348,0.1,-0.1,0.169,0.04,-0.04,2.7,1.0,-1.0,5575.88636413,58.9294789056,-56.0307453688,4.35957572836,0.0320298541976,-0.0303319338834,0.146096518929,0.0430460476793,-0.0392381456196,1.07226414582,0.032625117823,-0.030898526785,0.96568099826,0.0319851980896,-0.0297876869579,8.90915403202,1.99956052194,-2.09991489507,9.9498364676,0.0879371102116,-0.116737880955,0.00327,7.08801805867e-05,-7.08801805867e-05,0.620830414327,0.0330830806251,-0.0330830806251,0.0344796129256,0.000365427772624,-0.000365427772624,838.542753013,64.1367559107,-64.1367559107,1371.33900434,26.1332285826,-26.1332285826
1543,K02805,11135308,K02805.01,Kepler-1352 b,CONFIRMED,1.877882748,7.351e-06,-7.351e-06,2454965.262,0.0033,-0.0033,0.0341,0.4134,-0.034,2.327,0.101,-0.101,,,,50.4,2.8,-2.8,0.006543,0.000285,-0.000213,1.29668,0.07486,-0.54749,0.81,0.4,-0.11,0.03,,,1714.0,,,2041.7,2983.8,-681.16,6.229,0.36,-0.36,17.979008,21.2,1,,6324.0,156.0,-196.0,4.338,0.104,-0.291,-0.28,0.26,-0.3,1.133,0.56,-0.148,1.016,0.209,-0.105,,,,stellar_q1_q16,13.295,12.25,11.956,11.919,False,5870.0,60.0,-60.0,4.275,0.1,-0.1,-0.217,0.04,-0.04,1.7,1.0,-1.0,5872.7506376,58.3381826972,-56.7803451327,4.28053192653,0.0291162933606,-0.0296015036707,-0.236877614581,0.0356755681519,-0.0458537313538,1.13237139226,0.0356469521172,-0.033332277091,0.89718638023,0.0272284361754,-0.0257516969922,10.310348399,1.48185672733,-1.46828957897,10.0132733409,0.0583216843058,-0.0667199412244,0.00168,3.94461658466e-05,-3.94461658466e-05,0.808840144577,0.0397608071193,-0.0397608071193,0.0287398009849,0.000279640147283,-0.000279640147283,1654.23389917,126.648365315,-126.648365315,1625.22223427,31.05291221,-31.05291221
1544,K02807,2985587,K02807.01,,NOT DISPOSITIONED,3.37571832,1.023e-05,-1.023e-05,2454967.213,0.00238,-0.00238,1.4958,0.1844,-0.4767,1.735,0.132,-0.132,,,,187.2,11.6,-11.6,0.506082,0.184752,-0.465949,0.04528,0.01506,-0.01344,67.64,44.55,-10.28,0.0455,,,1442.0,,,1022.2,2080.27,-379.82,3.01,1.0,-1.0,18.684055,19.5,1,,6303.0,157.0,-209.0,4.303,0.113,-0.346,-0.08,0.22,-0.3,1.224,0.806,-0.186,1.093,0.31,-0.118,,,,stellar_q1_q16,13.91,12.828,12.584,12.537,False,6400.2,60.0,-60.0,4.288,0.1,-0.1,0.16,0.04,-0.04,13.8,1.0,-1.0,6405.81235316,45.8567584424,-45.2897399818,4.27521887748,0.033123974445,-0.0306887175809,0.136826681691,0.0456108132486,-0.0356262845566,1.37156193083,0.0459174350942,-0.0447916288627,1.30579967104,0.0247544274616,-0.0210790958891,1.35012810021,0.507448125951,-0.531983582906,9.13037497633,0.138571667866,-0.217544951967,0.000992,2.77243575219e-05,-2.77243575219e-05,75.2489750845,48.9506609412,-48.9506609412,0.0481583842636,0.000280139196271,-0.000280139196271,1222.69350504,93.3068354392,-93.3068354392,1506.92947439,28.7331082285,-28.7331082285
1545,K02815,9665922,K02815.01,,NOT DISPOSITIONED,1.545392765,8.151e-06,-8.151e-06,2454965.627,0.00492,-0.00492,0.5279,0.0346,-0.4639,3.062,0.156,-0.156,,,,54.5,3.1,-3.1,0.006953,0.000123,-0.000426,0.3073,0.22284,-0.03939,0.59,0.22,-0.04,0.0247,,,1427.0,,,979.13,1062.62,-210.85,3.39,1.2,-1.2,16.346537,20.8,1,,5770.0,157.0,-140.0,4.585,0.03,-0.233,-0.48,0.3,-0.28,0.776,0.286,-0.054,0.847,0.097,-0.081,,,,stellar_q1_q16,13.529,12.404,12.093,12.028,False,5876.3,60.0,-60.0,4.281,0.1,-0.1,-0.054,0.04,-0.04,1.9,1.0,-1.0,5875.89383929,59.3449868618,-57.3207517062,4.29194620358,0.0307191871265,-0.0307169159424,-0.076211292471,0.0440198214222,-0.0451775903889,1.16488157654,0.0383116828259,-0.0370292247411,0.975352171387,0.0291040775804,-0.0282153135334,7.85954558985,1.38116097924,-1.34523471091,9.89539743745,0.0703077423567,-0.0815289571243,0.00155,3.94461658466e-05,-3.94461658466e-05,0.88429482717,0.0449733735641,-0.0449733735641,0.0259568704754,0.000252233520506,-0.000252233520506,2152.24183894,171.701296457,-171.701296457,1735.74648137,34.5058695439,-34.5058695439
1546,K02828,6436029,K02828.02,,CANDIDATE,505.463987,0.00909,-0.00909,2455291.078,0.0105,-0.0105,0.2912,0.1754,-0.291,10.015,0.492,-0.492,,,,1821.0,109.0,-109.0,0.037978,0.001578,-0.001973,4.19755,0.69119,-1.67958,3.45,6.81,-0.3,1.1528,,,181.0,,,0.25,2.32,-0.06,384.2,63.3,-63.3,12.917255,18.4,2,,4817.0,181.0,-131.0,4.499,0.076,-0.845,0.42,0.06,-0.24,0.833,1.641,-0.074,0.8,0.165,-0.048,,,,stellar_q1_q16,15.768,14.042,13.507,13.43,True,4698.9,60.0,-60.0,4.651,0.1,-0.1,-0.029,0.04,-0.04,3.2,1.0,-1.0,4707.56622406,47.9471605488,-47.6867659573,4.60407957409,0.0185091704297,-0.0178635253432,-0.0469820675845,0.0381328671297,-0.041073759514,0.706488903681,0.0121828867273,-0.0117755618506,0.733167598982,0.0206710360044,-0.0208088598044,6.79557086182,4.56525047448,-4.37785949885,9.8322259455,0.223183784546,-0.448821493871,0.001518,2.32215417232e-05,-2.32215417232e-05,2.92932933169,0.145995109621,-0.145995109621,1.1202026676,0.0105779399029,-0.0105779399029,0.173643658399,0.0111640381744,-0.0111640381744,164.504680073,2.63600031798,-2.63600031798
1547,K02828,6436029,K02828.01,Kepler-1359 b,CONFIRMED,59.4970952,0.0005052,-0.0005052,2454979.95,0.00685,-0.00685,0.7252,0.0447,-0.5084,5.602,0.19,-0.19,,,,1301.7,58.3,-58.3,0.035616,0.005543,-0.003959,1.15359,2.13635,-0.11199,3.24,6.38,-0.29,0.2769,,,369.0,,,4.36,40.22,-1.12,60.0,27.8,-27.8,19.888842,23.5,2,,4817.0,181.0,-131.0,4.499,0.076,-0.845,0.42,0.06,-0.24,0.833,1.641,-0.074,0.8,0.165,-0.048,,,,stellar_q1_q16,15.768,14.042,13.507,13.43,False,4698.9,60.0,-60.0,4.651,0.1,-0.1,-0.029,0.04,-0.04,3.2,1.0,-1.0,4707.56622406,47.9471605488,-47.6867659573,4.60407957409,0.0185091704297,-0.0178635253432,-0.0469820675845,0.0381328671297,-0.041073759514,0.706488903681,0.0121828867273,-0.0117755618506,0.733167598982,0.0206710360044,-0.0208088598044,6.79557086182,4.56525047448,-4.37785949885,9.8322259455,0.223183784546,-0.448821493871,0.001518,2.32215417232e-05,-2.32215417232e-05,2.74382032201,0.373392538646,-0.373392538646,0.269020127046,0.00252936142536,-0.00252936142536,3.01721551113,0.195421038494,-0.195421038494,335.865278441,5.42865492864,-5.42865492864
1548,K02829,6197215,K02829.01,,NOT DISPOSITIONED,10.61345435,2.664e-05,-2.664e-05,2454968.691,0.00202,-0.00202,0.3418,0.1102,-0.3417,0.9978,0.0854,-0.0854,,,,149.9,11.3,-11.3,0.011387,0.000744,-0.000351,77.73798,43.01883,-30.98927,1.32,0.25,-0.11,0.095,,,876.0,,,139.2,70.61,-32.3,77.4,21.4,-21.4,16.118202,20.4,1,,5934.0,108.0,-125.0,4.39,0.07,-0.143,-0.02,0.12,-0.14,1.064,0.196,-0.091,1.014,0.067,-0.066,,,,stellar_q1_q16,12.824,11.753,11.496,11.444,False,5875.4,60.0,-60.0,4.136,0.1,-0.1,0.002,0.04,-0.04,3.4,1.0,-1.0,5880.21445098,60.7922831801,-61.5086454493,4.14086801368,0.0314044094308,-0.0307506673112,-0.01949494973,0.0470095353013,-0.0417863309188,1.42930551348,0.0532506111489,-0.0509461216355,1.03617214962,0.030046187411,-0.0283871596612,7.85993944721,0.888485634044,-0.878524336834,9.89541920026,0.0465106767551,-0.0514757386178,0.00165,5.2e-05,-5.2e-05,1.77614241448,0.107759779901,-0.107759779901,0.0956902710593,0.000894887405697,-0.000894887405697,238.347959746,20.2005388254,-20.2005388254,1001.30500229,21.1438742412,-21.1438742412
1549,K02831,9692557,K02831.01,,NOT DISPOSITIONED,0.571939415,8.78e-07,-8.78e-07,2454964.716,0.00125,-0.00125,0.1265,0.3289,-0.1264,0.9005,0.0532,-0.0532,,,,68.1,3.2,-3.2,0.007668,0.000352,-0.000146,6.74829,1.2531,-2.60196,0.64,0.29,-0.04,0.0127,,,1990.0,,,3704.67,5140.71,-768.52,4.887,0.907,-0.907,19.867167,30.6,1,,5827.0,157.0,-139.0,4.593,0.029,-0.303,-0.62,0.32,-0.28,0.761,0.354,-0.05,0.827,0.092,-0.072,,,,stellar_q1_q16,12.557,11.447,11.121,11.052,True,5752.4,60.0,-60.0,3.924,0.1,-0.1,-0.012,0.04,-0.04,4.5,1.0,-1.0,5756.1043086,57.8668242804,-60.7091446768,3.92747002254,0.0247817448452,-0.0278901306042,-0.0326162835688,0.0384729039592,-0.046370299407,1.89687807862,0.0704836966596,-0.0726800382551,1.11396339999,0.0273646814629,-0.0301983695014,6.6219077515,0.5959441911,-0.574753307643,9.82098312639,0.0374248428896,-0.0394320657917,0.00151,4.83321838944e-05,-4.83321838944e-05,1.58670797699,0.0792974585369,-0.0792974585369,0.0139869626787,0.000120908938713,-0.000120908938713,18033.7443375,1609.16757674,-1609.16757674,2953.14657596,65.6478497924,-65.6478497924
1550,K02832,9995402,K02832.01,Kepler-1361 b,CONFIRMED,3.57554956,2.329e-05,-2.329e-05,2454965.858,0.0046,-0.0046,0.7877,0.0134,-0.575,2.463,0.135,-0.135,,,,96.5,6.5,-6.5,0.009991,0.001259,-0.001252,0.52138,1.43775,-0.13477,1.0,0.73,-0.12,0.0431,,,1061.0,,,299.19,719.35,-91.71,7.06,3.2,-3.2,14.281627,16.5,1,,5213.0,173.0,-142.0,4.434,0.11,-0.452,0.14,0.24,-0.24,0.917,0.668,-0.11,0.832,0.117,-0.058,,,,stellar_q1_q16,13.93,12.514,12.059,11.98,False,5036.8,60.0,-60.0,4.52,0.1,-0.1,0.083,0.04,-0.04,1.5,1.0,-1.0,5039.85483505,50.3582096077,-49.0183123399,4.54344706275,0.0277839065944,-0.0251486911656,0.0625978992779,0.0351457670001,-0.045290673348,0.801900194564,0.0170793406934,-0.0146652922642,0.824949555708,0.0287396764126,-0.0259750009087,7.45057845372,3.9906271133,-4.13778452748,9.87218999215,0.186281796606,-0.351995570896,0.00251,2.97321374946e-05,-2.97321374946e-05,0.873784486056,0.110807001714,-0.110807001714,0.0429390226287,0.000474254056852,-0.000474254056852,201.148625813,13.3641172204,-13.3641172204,959.716128975,15.8973382099,-15.8973382099
1551,K02833,9109857,K02833.01,,NOT DISPOSITIONED,1.791876873,8.726e-06,-8.726e-06,2454965.875,0.00353,-0.00353,0.2097,0.2479,-0.2094,1.216,0.139,-0.139,,,,46.7,4.7,-4.7,0.00631,0.00032,-0.000474,8.04841,1.77096,-4.88836,1.25,0.48,-0.46,0.0303,,,2077.0,,,4402.69,4963.69,-2860.1,11.1,2.4,-2.4,15.878425,12.8,1,,6085.0,158.0,-183.0,3.981,0.332,-0.191,-0.1,0.28,-0.3,1.815,0.7,-0.673,1.15,0.298,-0.199,,,,stellar_q1_q16,12.599,11.428,11.181,11.123,False,6192.9,60.0,-60.0,4.38,0.1,-0.1,-0.191,0.04,-0.04,5.0,1.0,-1.0,6195.50600479,61.6438078531,-58.7763087807,4.35527811711,0.0286922316178,-0.0289767651512,-0.213923190772,0.0461372577036,-0.0356312501318,1.1130161793,0.031983082413,-0.02999956166,1.03163797062,0.0329389544096,-0.031167791244,3.91210129551,1.21845653598,-1.22802126319,9.59241009139,0.117754495938,-0.163614630162,0.00239,4.472135955e-05,-4.472135955e-05,0.766802946445,0.0532497868441,-0.0532497868441,0.0291821833833,0.000299469226363,-0.000299469226363,1920.72231408,134.990079322,-134.990079322,1687.05667128,29.5996879539,-29.5996879539
1552,K02838,6607357,K02838.01,Kepler-1365 b,CONFIRMED,7.69993485,4.726e-05,-4.726e-05,2454967.393,0.0057,-0.0057,0.3065,0.1527,-0.3065,4.39,0.157,-0.157,,,,72.8,4.5,-4.5,0.007833,0.000253,-0.000401,0.68197,0.20589,-0.17247,0.79,0.34,-0.07,0.0768,,,891.0,,,148.79,190.56,-36.92,12.88,3.9,-3.9,14.992912,17.1,2,,5831.0,150.0,-169.0,4.517,0.032,-0.311,0.0,0.21,-0.28,0.921,0.401,-0.074,1.016,0.132,-0.122,,,,stellar_q1_q16,13.421,12.251,11.925,11.857,False,5699.6,60.0,-60.0,4.055,0.1,-0.1,0.155,0.04,-0.04,1.8,1.0,-1.0,5701.6537901,59.9448054205,-59.8022144205,4.09490333499,0.0325745547329,-0.030925511702,0.132184497731,0.0471792460953,-0.0403699925842,1.52674425415,0.0607203104569,-0.0575628079793,1.06385532887,0.0298231735463,-0.0285355414116,8.50225977798,0.883319587696,-0.844726248422,9.92953437026,0.0429267162351,-0.0454454631635,0.0013,4.472135955e-05,-4.472135955e-05,1.30486899511,0.0745820234137,-0.0745820234137,0.0779531043831,0.000704513422755,-0.000704513422755,362.901298139,32.8645014541,-32.8645014541,1112.27110872,25.1017319093,-25.1017319093
